0,000.00,3250.75285,09646.74617
162056.00,000.00,3250.75486,09646.73755
162059.00,000.00,3250.75501,09646.73767
162100.00,000.00,3250.75506,09646.73774
162101.00,000.00,3250.75511,09646.73780
162104.00,000.00,3250.75531,09646.73801
162106.00,000.00,3250.75546,09646.73818
162107.00,000.00,3250.75555,09646.73824
162111.00,000.00,3250.75572,09646.73836
162112.00,000.00,3250.75575,09646.73839
162112.00,000.00,3250.75575,09646.73839
162114.00,000.00,3250.75584,09646.73840
162117.00,000.00,3250.75590,09646.73847
162118.00,000.26,3250.75594,09646.73852
162121.00,000.00,3250.75592,09646.73865
162123.00,000.00,3250.75594,09646.73872
162127.00,000.00,3250.75604,09646.73897
162128.00,000.00,3250.75605,09646.73903
162131.00,000.00,3250.75612,09646.73929
162133.00,000.00,3250.75618,09646.73947
162134.00,000.00,3250.75616,09646.73952
162136.00,000.00,3250.75619,09646.73970
162137.00,007.35,3250.75649,09646.73976
162139.00,018.49,3250.75922,09646.73979
162142.00,023.40,3250.76776,09646.74032
162143.00,024.07,3250.77138,09646.74058
162144.00,022.70,3250.77474,09646.74024
162146.00,013.88,3250.77946,09646.74017
162150.00,007.82,3250.78494,09646.74025
162151.00,007.69,3250.78615,09646.74019
162151.00,006.72,3250.78615,09646.74019
162151.00,006.78,3250.78615,09646.74019
162156.00,007.26,3250.78871,09646.74478
162157.00,000.22,3250.78832,09646.74573
162200.00,000.00,3250.78827,09646.74605
162202.00,000.00,3250.78834,09646.74629
162203.00,000.00,3250.78836,09646.74642
162204.00,000.00,3250.78840,09646.74655
162207.00,000.00,3250.78858,09646.74670
162208.00,000.00,3250.78863,09646.74668
162208.00,000.00,3250.78863,09646.74668
162212.00,000.00,3250.78891,09646.74664
162212.00,000.00,3250.78891,09646.74664
162214.00,000.00,3250.78901,09646.74659
162215.00,000.00,3250.78908,09646.74654
162218.00,000.00,3250.78927,09646.74640
162219.00,000.00,3250.78929,09646.74636
162220.00,000.00,3250.78928,09646.74633
162221.00,000.00,3250.78925,09646.74633
162221.00,000.00,3250.78925,09646.74633
162225.00,000.00,3250.78916,09646.74625
162226.00,000.00,3250.78917,09646.74622
162228.00,000.00,3250.78920,09646.74624
162228.00,000.00,3250.78920,09646.74624
162231.00,000.00,3250.78921,09646.74626
162232.00,000.00,3250.78920,09646.74629
162233.00,000.00,3250.78919,09646.74631
162236.00,000.00,3250.78922,09646.74630
162238.00,000.00,3250.78932,09646.74623
162240.00,000.00,3250.78939,09646.74609
162242.00,000.00,3250.78940,09646.74601
162243.00,002.72,3250.78939,09646.74600
162245.00,002.08,3250.78967,09646.74504
162247.00,001.85,3250.78983,09646.74439
162249.00,000.00,3250.79036,09646.74360
162253.00,005.13,3250.79036,09646.74357
162253.00,012.42,3250.79036,09646.74357
162303.00,026.60,3250.76193,09646.74342
162304.00,022.36,3250.75823,09646.74334
162306.00,011.60,3250.75217,09646.74348
162308.00,006.38,3250.74949,09646.74320
162312.00,006.09,3250.74534,09646.74327
162313.00,017.28,3250.74423,09646.74350
162319.00,025.08,3250.74102,09646.76128
162321.00,024.70,3250.74081,09646.77021
162323.00,024.18,3250.74059,09646.77885
162324.00,024.89,3250.74048,09646.78313
162327.00,025.54,3250.74032,09646.79644
162328.00,026.62,3250.74033,09646.80102
162330.00,027.21,3250.74010,09646.81056
162332.00,027.78,3250.73987,09646.82032
162332.00,028.48,3250.73987,09646.82032
162334.00,028.54,3250.73985,09646.83043
162334.00,028.62,3250.73985,09646.83043
162336.00,025.71,3250.73977,09646.84005
162337.00,010.70,3250.73969,09646.84336
162340.00,010.72,3250.74017,09646.84955
162344.00,015.57,3250.74526,09646.85427
162348.00,016.78,3250.75548,09646.85374
162350.00,015.16,3250.76022,09646.85370
162351.00,015.25,3250.76251,09646.85362
162351.00,014.22,3250.76251,09646.85362
162353.00,013.28,3250.76663,09646.85350
162354.00,013.29,3250.76860,09646.85340
162355.00,012.42,3250.77074,09646.85332
162359.00,011.63,3250.77850,09646.85326
162359.00,011.15,3250.77850,09646.85326
162401.00,007.15,3250.78190,09646.85339
162405.00,000.81,3250.78505,09646.85347
162408.00,002.06,3250.78506,09646.85354
162410.00,003.60,3250.78597,09646.85371
162411.00,003.50,3250.78655,09646.85368
162412.00,006.04,3250.78732,09646.85372
162415.00,008.18,3250.79063,09646.85399
162416.00,000.00,3250.79159,09646.85406
162419.00,000.00,3250.79161,09646.85383
162421.00,000.00,3250.79159,09646.85374
162425.00,005.56,3250.79204,09646.85386
162429.00,015.49,3250.79649,09646.85340
162432.00,022.39,3250.79866,09646.84579
162434.00,024.50,3250.79857,09646.83755
162434.00,030.13,3250.79857,09646.83755
162438.00,029.21,3250.79883,09646.81728
162441.00,028.04,3250.79884,09646.80238
162442.00,028.39,3250.79883,09646.79747
162444.00,026.74,3250.79877,09646.78771
162445.00,024.03,3250.79892,09646.78301
162449.00,011.62,3250.79901,09646.76585
162454.00,008.74,3250.79924,09646.75239
162454.00,007.85,3250.79924,09646.75239
162500.00,015.99,3250.79517,09646.74429
162500.00,019.87,3250.79517,09646.74429
162502.00,024.36,3250.78877,09646.74442
162502.00,021.72,3250.78877,09646.74442
162508.00,022.18,3250.76819,09646.74440
162508.00,022.20,3250.76819,09646.74440
162508.00,018.39,3250.76819,09646.74440
162512.00,019.39,3250.75612,09646.74392
162513.00,016.36,3250.75364,09646.74378
162514.00,013.07,3250.75163,09646.74358
162515.00,012.53,3250.74970,09646.74348
162515.00,006.39,3250.74970,09646.74348
162517.00,001.61,3250.74834,09646.74329
162518.00,002.77,3250.74785,09646.74319
162522.00,015.13,3250.74304,09646.74387
