0,163010,0,0,0,-51,0,1,0,0.000000000000
163008.00,163011,000.00,3250.77066,09646.74702,-51.5389830508475,0,295,2631.66779661017,0.003909666667
163009.00,163012,000.00,3250.77066,09646.74704,-51.0883116883117,0,385,2612.02597402597,0.001964333333
163010.00,163013,000.00,3250.77065,09646.74704,-51.2796833773087,0,379,2661.01846965699,0.003801000000
163011.00,163014,000.00,3250.77063,09646.74703,-51.7743732590529,0,359,2803.18662952646,0.005943000000
163012.00,163015,000.00,3250.77061,09646.74702,-51.7479452054795,0,365,2764.23561643836,0.003757333333
163013.00,163016,000.00,3250.77058,09646.74702,-51.5609756097561,0,369,2728.51490514905,0.001170666667
163014.00,163017,000.00,3250.77056,09646.74702,-52.6155988857939,0,359,2802.49025069638,0.001673333333
163015.00,163018,000.00,3250.77055,09646.74702,-50.7793296089385,0,358,2826.92737430168,0.002383666667
163016.00,163019,000.00,3250.77053,09646.74704,-52.2247191011236,0,356,2818.17415730337,0.002146666667
163017.00,163020,000.00,3250.77054,09646.74706,-52.0303867403315,0,362,2785.88397790055,0.002894666667
163018.00,163021,000.00,3250.77054,09646.74706,-52.5693641618497,0,346,3189.21965317919,0.001679666667
163019.00,163022,000.00,3250.77056,09646.74707,-53.0532915360502,0,319,2865.39811912226,0.001073333333
163020.00,163023,000.00,3250.77057,09646.74707,-54.1949685534591,0,318,3168.39622641509,0.002065333333
163021.00,163024,000.00,3250.77057,09646.74706,-53.3064516129032,0,310,3241.09032258065,0.004017333333
163022.00,163025,000.00,3250.77057,09646.74706,-55.3374233128834,0,326,3086.9018404908,0.002175000000
163023.00,163026,000.00,3250.77055,09646.74706,-52.7411764705882,0,340,2964.83529411765,0.001902666667
163025.00,163027,000.00,3250.77048,09646.74704,-55.25,0,360,2796.95,0.001788000000
163025.00,163028,000.30,3250.77048,09646.74704,-55.0027700831025,0,361,2792.10526315789,0.000341333333
163026.00,163029,001.84,3250.77022,09646.74701,-56.7240506329114,0,395,2550.72911392405,0.003488666667
163027.00,163030,002.94,3250.76978,09646.74706,-61.3846153846154,0,325,3099.95076923077,0.004736333333
163028.00,163031,005.10,3250.76902,09646.74704,-62.6424870466321,0,386,2608.45077720207,0.001901000000
163029.00,163032,009.14,3250.76765,09646.74693,-64.910941475827,0,393,2564.81424936387,0.006038666667
163030.00,163033,010.45,3250.76609,09646.74686,-66.7317073170732,0,287,3506.57142857143,0.008148000000
163031.00,163034,011.17,3250.76446,09646.74682,-71.7513812154696,0,181,5569.62430939226,0.013805333333
163032.00,163035,010.24,3250.76297,09646.74666,-68.6640211640212,0,378,2662.87830687831,0.005253333333
163034.00,163036,013.21,3250.75884,09646.74630,-69.7512953367876,0,386,2613.70984455959,0.006647030303
163035.00,163037,014.61,3250.75678,09646.74617,-70.5040650406504,0,369,2720.69918699187,0.012226000000
163036.00,163038,013.94,3250.75471,09646.74606,-68.2205128205128,0,390,2583.95384615385,0.007167030303
163037.00,163039,014.03,3250.75260,09646.74606,-63.0153846153846,0,390,2581.92307692308,0.012224000000
163038.00,163040,014.37,3250.75072,09646.74616,-63.8126582278481,0,395,2546.51139240506,0.012591333333
163039.00,163041,012.82,3250.74863,09646.74620,-62.4260651629073,0,399,2528.72180451128,0.012610000000
163040.00,163042,014.09,3250.74658,09646.74623,-63.0862944162437,0,394,2554.54822335025,0.015008000000
163041.00,163043,013.90,3250.74448,09646.74630,-64.0987341772152,0,395,2552.89620253165,0.013363000000
163042.00,163044,014.03,3250.74245,09646.74628,-63.5126262626263,0,396,2544.32323232323,0.012555030303
163043.00,163045,013.69,3250.74115,09646.74625,-63.065,0,400,2515.39,0.012549666667
163044.00,163046,003.53,3250.74063,09646.74624,-58.5125628140703,0,398,2532.34673366834,0.008454666667
163045.00,163047,003.86,3250.74011,09646.74631,-55.6190476190476,0,231,4753.1948051948,0.004325333333
163046.00,163048,005.22,3250.73936,09646.74645,-53.5276243093923,0,362,2535.58011049724,0.005934666667
163047.00,163049,006.16,3250.73856,09646.74690,-56.9664948453608,0,388,2592.76288659794,0.009094666667
163048.00,163050,006.20,3250.73799,09646.74766,-57.6190476190476,0,252,2555.29365079365,0.011009333333
163049.00,163051,007.54,3250.73756,09646.74880,-58.0414507772021,0,193,2518.93264248705,0.012293333333
163050.00,163052,010.59,3250.73728,09646.75057,-61.0111111111111,0,270,2534.77037037037,0.009529333333
163051.00,163053,013.14,3250.73730,09646.75281,-70.2918918918919,0,185,2618.63783783784,0.015534666667
163052.00,163054,015.10,3250.73745,09646.75542,-68.6015625,0,384,2605.046875,0.007128000000
163053.00,163055,016.55,3250.73757,09646.75829,-66.0779220779221,0,385,2596.32207792208,0.010231333333
163054.00,163056,017.44,3250.73774,09646.76131,-69.0708860759494,0,395,2549.92911392405,0.006113333333
163055.00,163057,018.45,3250.73799,09646.76452,-69.070351758794,0,398,2530.36683417085,0.004845333333
163056.00,163058,018.95,3250.73814,09646.76781,-73.9148936170213,0,282,2568.43971631206,0.010309333333
163057.00,163059,020.02,3250.73822,09646.77130,-76.8515625,0,128,4490.921875,0.018466181818
163058.00,163100,020.29,3250.73827,09646.77483,-76.9023668639053,0,338,2723.62721893491,0.010078464646
163059.00,163101,020.74,3250.73836,09646.77844,-75.8798882681564,0,358,2806.91620111732,0.007910303030
163100.00,163102,021.54,3250.73838,09646.78221,-75.8936781609195,0,348,2894.7816091954,0.005926060606
163101.00,163103,022.75,3250.73835,09646.78616,-75.8147138964578,0,367,2746.58310626703,0.002507595960
163102.00,163104,023.13,3250.73838,09646.79019,-76.9307479224377,0,361,2654.99168975069,0.004914303030
163103.00,163105,023.08,3250.73840,09646.79422,-77.5178571428571,0,56,2727.42857142857,0.012513575758
163104.00,163106,023.85,3250.73843,09646.79839,-76.6657894736842,0,380,2664.33684210526,0.003208848485
163105.00,163107,024.50,3250.73838,09646.80266,-76.5804749340369,0,379,2647.1926121372,0.004964242424
163106.00,163108,025.61,3250.73839,09646.80713,-76.2659574468085,0,376,2675.65425531915,0.001330666667
163107.00,163109,025.31,3250.73846,09646.81156,-77.023178807947,0,302,2650.61589403973,0.007810878788
163108.00,163110,026.21,3250.73844,09646.81615,-76.620320855615,0,187,2632.07486631016,0.022111515152
163109.00,163111,026.75,3250.73845,09646.82084,-76.7826086956522,0,368,2733.65760869565,0.002154060606
163110.00,163112,026.16,3250.73842,09646.82542,-76.8027777777778,0,360,2802.74444444444,0.002247000000
163111.00,163113,025.75,3250.73840,09646.82994,-76.4059945504087,0,367,2736.66485013624,0.003374000000
163112.00,163114,025.73,3250.73830,09646.83446,-76.6385135135135,0,296,2939.99324324324,0.012278666667
163113.00,163115,025.11,3250.73832,09646.83888,-76.7123287671233,0,146,3324.2602739726,0.012474666667
163114.00,163116,023.95,3250.73831,09646.84309,-77.2902298850575,0,348,2898.27011494253,0.006082666667
163115.00,163117,021.07,3250.73836,09646.84680,-75.0337423312883,0,326,2746.37423312883,0.007082060606
163116.00,163118,016.58,3250.73854,09646.84968,-69.8817204301075,0,186,2679.98924731183,0.018746666667
163117.00,163119,011.25,3250.73899,09646.85161,-66.3173333333333,0,375,2680.736,0.015108000000
163118.00,163120,009.93,3250.73971,09646.85320,-61.2137203166227,0,379,2662.7598944591,0.014034282828
163119.00,163121,009.63,3250.74088,09646.85431,-65.9973190348526,0,373,2699.18498659517,0.014457333333
163120.00,163122,009.56,3250.74230,09646.85479,-64.3440860215054,0,372,2701.08602150538,0.012930666667
