160809.00,000.00,3250.45671,09646.41608,5.36
160809.00,000.00,3250.45671,09646.41608,4.19
160809.00,000.00,3250.45671,09646.41608,4.49
160810.00,000.00,3250.45671,09646.41608,4.96
160811.00,000.00,3250.45671,09646.41608,4.96
160811.00,000.00,3250.45671,09646.41608,4.94
160812.00,000.00,3250.45671,09646.41608,4.89
160812.00,000.00,3250.45671,09646.41608,4.09
160813.00,000.00,3250.45670,09646.41608,2.80
160813.00,000.00,3250.45670,09646.41608,2.80
160814.00,000.00,3250.45669,09646.41608,2.92
160814.00,000.00,3250.45669,09646.41608,1.39
160815.00,000.00,3250.45669,09646.41608,2.82
160815.00,000.00,3250.45669,09646.41608,2.99
160816.00,000.00,3250.45669,09646.41607,2.33
160816.00,000.00,3250.45669,09646.41607,2.94
160817.00,000.00,3250.45668,09646.41607,3.55
160817.00,000.00,3250.45668,09646.41607,3.39
160818.00,000.00,3250.45668,09646.41607,3.95
160818.00,000.00,3250.45668,09646.41607,4.96
160819.00,000.00,3250.45668,09646.41607,4.56
160819.00,000.00,3250.45668,09646.41607,4.19
160820.00,000.00,3250.45667,09646.41607,4.94
160820.00,000.00,3250.45667,09646.41607,4.92
160821.00,000.00,3250.45667,09646.41607,4.96
160821.00,000.00,3250.45667,09646.41607,4.94
160822.00,000.00,3250.45667,09646.41608,4.35
160822.00,000.00,3250.45667,09646.41608,3.18
160823.00,000.00,3250.45667,09646.41608,4.92
160823.00,000.00,3250.45667,09646.41608,4.96
160824.00,000.00,3250.45667,09646.41609,4.23
160824.00,000.00,3250.45667,09646.41609,4.92
160825.00,000.00,3250.45667,09646.41609,4.94
160825.00,000.00,3250.45667,09646.41609,4.92
160826.00,000.00,3250.45667,09646.41610,4.94
160826.00,000.00,3250.45667,09646.41610,4.94
160827.00,000.00,3250.45667,09646.41611,3.86
160828.00,000.00,3250.45666,09646.41611,1.81
160828.00,000.00,3250.45666,09646.41611,0.00
160828.00,000.00,3250.45666,09646.41611,4.56
160829.00,000.00,3250.45666,09646.41611,3.79
160830.00,000.00,3250.45666,09646.41611,2.75
160830.00,000.00,3250.45666,09646.41611,0.00
160830.00,000.00,3250.45666,09646.41611,4.73
160831.00,000.00,3250.45666,09646.41611,4.94
160831.00,000.00,3250.45666,09646.41611,4.35
160832.00,000.00,3250.45666,09646.41611,3.27
160832.00,000.00,3250.45666,09646.41611,4.66
160833.00,000.00,3250.45666,09646.41611,4.94
160833.00,000.00,3250.45666,09646.41611,3.81
160834.00,000.00,3250.45666,09646.41611,4.89
160834.00,000.00,3250.45666,09646.41611,4.92
160835.00,000.00,3250.45666,09646.41610,4.94
160835.00,000.00,3250.45666,09646.41610,4.12
160836.00,000.00,3250.45666,09646.41610,4.94
160836.00,000.00,3250.45666,09646.41610,3.39
160837.00,000.00,3250.45666,09646.41609,3.83
160837.00,000.00,3250.45666,09646.41609,4.92
160838.00,000.00,3250.45666,09646.41609,4.92
160838.00,000.00,3250.45666,09646.41609,4.09
160839.00,000.00,3250.45666,09646.41608,4.94
160850.00,000.00,3250.45669,09646.41612,5.01
162104.00,001.16,3250.75431,09646.73914,4.87
162104.00,001.16,3250.75431,09646.73914,4.80
162105.00,000.64,3250.75452,09646.73906,4.49
162105.00,000.64,3250.75452,09646.73906,4.05
162106.00,000.56,3250.75467,09646.73909,4.89
162106.00,000.56,3250.75467,09646.73909,4.85
162106.00,000.56,3250.75467,09646.73909,3.74
162107.00,000.79,3250.75463,09646.73930,4.80
162108.00,000.63,3250.75451,09646.73947,4.70
162108.00,000.63,3250.75451,09646.73947,4.94
162109.00,000.11,3250.75460,09646.73948,4.37
162109.00,000.11,3250.75460,09646.73948,4.49
162110.00,000.61,3250.75475,09646.73946,3.83
162110.00,000.61,3250.75475,09646.73946,4.33
162111.00,000.18,3250.75490,09646.73941,4.87
162111.00,000.18,3250.75490,09646.73941,4.94
162111.00,000.18,3250.75490,09646.73941,3.72
162112.00,000.00,3250.75500,09646.73930,4.92
162113.00,000.00,3250.75520,09646.73918,4.87
162113.00,000.00,3250.75520,09646.73918,4.87
162114.00,000.40,3250.75521,09646.73910,4.96
162114.00,000.40,3250.75521,09646.73910,4.80
162115.00,001.26,3250.75518,09646.73903,3.88
162115.00,001.26,3250.75518,09646.73903,4.92
162116.00,000.65,3250.75517,09646.73906,2.12
162116.00,000.65,3250.75517,09646.73906,0.00
162117.00,000.62,3250.75513,09646.73906,4.16
162117.00,000.62,3250.75513,09646.73906,4.94
162118.00,000.52,3250.75506,09646.73915,4.96
162118.00,000.52,3250.75506,09646.73915,4.92
162119.00,000.13,3250.75514,09646.73916,4.96
162119.00,000.13,3250.75514,09646.73916,4.09
162120.00,000.21,3250.75510,09646.73920,4.68
162120.00,000.21,3250.75510,09646.73920,4.80
162121.00,000.12,3250.75508,09646.73926,4.94
162121.00,000.12,3250.75508,09646.73926,3.69
162122.00,000.74,3250.75493,09646.73945,4.80
162122.00,000.74,3250.75493,09646.73945,4.85
162123.00,000.00,3250.75497,09646.73940,4.94
162123.00,000.00,3250.75497,09646.73940,4.92
162124.00,000.41,3250.75492,09646.73949,4.92
162124.00,000.41,3250.75492,09646.73949,4.02
162125.00,000.63,3250.75474,09646.73949,4.85
162126.00,000.63,3250.75487,09646.73956,4.92
162126.00,000.87,3250.75487,09646.73956,4.45
162126.00,000.87,3250.75487,09646.73956,4.94
162127.00,000.32,3250.75504,09646.73939,4.52
162128.00,000.32,3250.75556,09646.73944,3.72
162128.00,002.51,3250.75556,09646.73944,2.00
162128.00,002.51,3250.75556,09646.73944,3.86
162129.00,005.24,3250.75645,09646.73971,3.50
162129.00,005.24,3250.75645,09646.73971,2.87
162130.00,007.01,3250.75778,09646.73978,1.25
162130.00,007.01,3250.75778,09646.73978,1.58
162131.00,008.67,3250.75928,09646.73967,2.26
162131.00,008.67,3250.75928,09646.73967,1.79
162132.00,009.53,3250.76105,09646.73950,2.21
162133.00,009.53,3250.76323,09646.73931,3.60
162133.00,012.46,3250.76323,09646.73931,2.45
162134.00,012.46,3250.76550,09646.73901,2.85
162134.00,013.83,3250.76550,09646.73901,4.00
162135.00,013.83,3250.76777,09646.73881,2.52
162135.00,014.31,3250.76777,09646.73881,0.447
162136.00,014.31,3250.77022,09646.73858,0.47
162136.00,015.02,3250.77022,09646.73858,0.47
162137.00,015.02,3250.77234,09646.73858,0.447
162137.00,013.84,3250.77234,09646.73858,0.47
162138.00,013.84,3250.77470,09646.73849,0.447
162138.00,015.02,3250.77470,09646.73849,0.47
162139.00,015.02,3250.77699,09646.73828,0.517
162139.00,015.02,3250.77699,09646.73828,0.564
162139.00,015.02,3250.77699,09646.73828,0.635
162140.00,014.42,3250.77923,09646.73842,0.541
162141.00,012.59,3250.78119,09646.73854,0.823
162141.00,012.59,3250.78119,09646.73854,0.541
162142.00,008.53,3250.78262,09646.73855,0.47
162142.00,008.53,3250.78262,09646.73855,0.494
162143.00,006.95,3250.78378,09646.73874,0.47
162143.00,006.95,3250.78378,09646.73874,0.47
162144.00,007.04,3250.78492,09646.73929,0.47
162144.00,007.04,3250.78492,09646.73929,0.447
162145.00,006.76,3250.78563,09646.74029,0.447
162145.00,006.76,3250.78563,09646.74029,0.47
162146.00,006.54,3250.78594,09646.74144,0.47
162146.00,006.54,3250.78594,09646.74144,0.447
162147.00,005.42,3250.78598,09646.74243,0.47
162147.00,005.42,3250.78598,09646.74243,0.423
162148.00,005.12,3250.78584,09646.74333,0.47
162148.00,005.12,3250.78584,09646.74333,0.447
162149.00,001.77,3250.78576,09646.74359,0.353
162149.00,001.77,3250.78576,09646.74359,0.47
162150.00,000.38,3250.78599,09646.74361,0.47
162150.00,000.38,3250.78599,09646.74361,0.47
162151.00,000.00,3250.78624,09646.74366,0.353
162151.00,000.00,3250.78624,09646.74366,0.4
162152.00,000.00,3250.78644,09646.74375,0.564
162152.00,000.00,3250.78644,09646.74375,0.87
162153.00,000.00,3250.78652,09646.74379,3.79
162153.00,000.00,3250.78652,09646.74379,2.61
162154.00,000.00,3250.78664,09646.74383,4.40
162154.00,000.00,3250.78664,09646.74383,3.03
162155.00,000.00,3250.78674,09646.74384,4.23
162155.00,000.00,3250.78674,09646.74384,4.54
162156.00,000.00,3250.78680,09646.74387,4.89
162156.00,000.00,3250.78680,09646.74387,3.03
162156.00,000.00,3250.78680,09646.74387,2.80
162156.00,000.00,3250.78680,09646.74387,2.89
162158.00,000.09,3250.78674,09646.74395,2.73
162158.00,000.09,3250.78674,09646.74395,3.27
162159.00,000.00,3250.78675,09646.74399,2.73
162159.00,000.00,3250.78675,09646.74399,2.63
162200.00,000.00,3250.78671,09646.74397,2.82
162200.00,000.00,3250.78671,09646.74397,4.59
162201.00,000.00,3250.78667,09646.74391,4.94
162201.00,000.00,3250.78667,09646.74391,4.92
162202.00,000.00,3250.78665,09646.74390,4.92
162202.00,000.00,3250.78665,09646.74390,4.89
162203.00,000.00,3250.78662,09646.74392,4.54
162203.00,000.00,3250.78662,09646.74392,4.92
162204.00,000.00,3250.78660,09646.74392,4.94
162204.00,000.00,3250.78660,09646.74392,3.93
162205.00,000.00,3250.78660,09646.74401,4.89
162205.00,000.00,3250.78660,09646.74401,4.94
162206.00,000.00,3250.78662,09646.74407,4.92
162206.00,000.00,3250.78662,09646.74407,4.92
162207.00,000.00,3250.78659,09646.74408,4.92
162207.00,000.00,3250.78659,09646.74408,4.96
162208.00,000.00,3250.78663,09646.74409,0.682
162208.00,000.00,3250.78663,09646.74409,4.16
162209.00,000.00,3250.78666,09646.74408,4.05
162209.00,000.00,3250.78666,09646.74408,4.45
162210.00,000.00,3250.78671,09646.74412,2.92
162210.00,000.00,3250.78671,09646.74412,2.82
162211.00,001.00,3250.78680,09646.74395,3.10
162211.00,001.00,3250.78680,09646.74395,2.85
162212.00,000.50,3250.78664,09646.74402,1.01
162212.00,000.50,3250.78664,09646.74402,2.59
162213.00,000.00,3250.78666,09646.74402,3.74
162213.00,000.00,3250.78666,09646.74402,4.73
162214.00,000.00,3250.78659,09646.74404,4.92
162214.00,000.00,3250.78659,09646.74404,3.50
162215.00,000.00,3250.78655,09646.74407,1.39
162215.00,000.00,3250.78655,09646.74407,4.14
162216.00,000.00,3250.78648,09646.74415,4.94
162216.00,000.00,3250.78648,09646.74415,4.94
162217.00,000.00,3250.78642,09646.74422,1.46
162217.00,000.00,3250.78642,09646.74422,3.03
162218.00,000.00,3250.78635,09646.74426,4.63
162218.00,000.00,3250.78635,09646.74426,4.92
162219.00,000.00,3250.78628,09646.74432,4.92
162219.00,000.00,3250.78628,09646.74432,3.81
162220.00,000.00,3250.78616,09646.74440,4.92
162220.00,000.00,3250.78616,09646.74440,4.92
162221.00,000.00,3250.78608,09646.74448,4.94
162221.00,000.00,3250.78608,09646.74448,4.68
162222.00,000.00,3250.78610,09646.74453,3.76
162222.00,000.00,3250.78610,09646.74453,4.52
162223.00,000.00,3250.78601,09646.74460,4.92
162223.00,000.00,3250.78601,09646.74460,4.96
162224.00,000.00,3250.78593,09646.74468,3.81
162224.00,000.00,3250.78593,09646.74468,4.80
162225.00,000.00,3250.78586,09646.74473,4.92
162225.00,000.00,3250.78586,09646.74473,4.94
162226.00,000.00,3250.78581,09646.74478,4.16
162226.00,000.00,3250.78581,09646.74478,2.75
162227.00,000.00,3250.78583,09646.74483,2.26
162227.00,000.00,3250.78583,09646.74483,2.99
162228.00,000.00,3250.78589,09646.74488,1.91
162228.00,000.00,3250.78589,09646.74488,2.49
162229.00,000.00,3250.78588,09646.74496,2.47
162229.00,000.00,3250.78588,09646.74496,2.70
162230.00,000.00,3250.78594,09646.74499,3.41
162231.00,000.00,3250.78611,09646.74466,4.92
162231.00,002.20,3250.78611,09646.74466,4.94
162232.00,002.20,3250.78621,09646.74446,4.80
162232.00,001.51,3250.78621,09646.74446,2.28
162233.00,001.51,3250.78634,09646.74421,4.28
162233.00,001.74,3250.78634,09646.74421,4.92
162234.00,001.74,3250.78664,09646.74364,4.02
162234.00,003.69,3250.78664,09646.74364,4.45
162235.00,003.69,3250.78700,09646.74308,4.92
162235.00,003.96,3250.78700,09646.74308,4.61
162236.00,002.97,3250.78737,09646.74277,2.96
162236.00,002.97,3250.78737,09646.74277,2.99
162236.00,002.97,3250.78737,09646.74277,4.56
162237.00,000.23,3250.78735,09646.74281,2.92
162238.00,000.23,3250.78741,09646.74277,3.97
162238.00,000.00,3250.78741,09646.74277,3.72
162239.00,002.32,3250.78713,09646.74303,3.90
162239.00,002.32,3250.78713,09646.74303,4.92
162239.00,002.32,3250.78713,09646.74303,4.37
162240.00,006.66,3250.78620,09646.74349,3.15
162241.00,009.42,3250.78478,09646.74367,4.05
162241.00,009.42,3250.78478,09646.74367,4.47
162242.00,010.80,3250.78312,09646.74355,4.52
162242.00,010.80,3250.78312,09646.74355,4.68
162242.00,010.80,3250.78312,09646.74355,4.30
162243.00,009.72,3250.78168,09646.74356,2.99
162244.00,009.04,3250.78034,09646.74360,0.564
162244.00,009.04,3250.78034,09646.74360,0.47
162244.00,009.04,3250.78034,09646.74360,0.494
162245.00,010.68,3250.77872,09646.74358,0.494
162246.00,012.07,3250.77695,09646.74363,0.494
162246.00,012.07,3250.77695,09646.74363,0.47
162246.00,012.07,3250.77695,09646.74363,0.47
162247.00,012.38,3250.77510,09646.74355,0.447
162248.00,013.03,3250.77308,09646.74351,0.47
162248.00,013.03,3250.77308,09646.74351,0.494
162248.00,013.03,3250.77308,09646.74351,0.447
162249.00,012.00,3250.77127,09646.74334,0.47
