3	234614	0	2.70999999999999996447286321199	32.8411091666666692390208481811	-96.7743323333333478331041987985	32.8411681666666623868877650239	-96.7743178333333418095207889564	-50.7401574803150055004152818583	-46.5491803278689033618320536334	-46.51739879414300560256378958	-59.1103924820342498946956766304	2.93999999999999994670929481799	1.42999999999999993782751062099	5.125	3.60999999999999987565502124198	3410.03149606298984508612193167	4022.5737704918001327314414084	3278.38725236864502221578732133	3338.97634051962495504994876683	5.33333333333332992973359332201e-05	0.357054303030291009246610656191	0.00144000000000000009069134332407	0.133973333333331001693267126029
3	234615	0	2.54999999999999982236431605997	32.8411088333333367472732788883	-96.7743326666666661139970528893	32.8411740000000023087523004506	-96.774314666666668927064165473	-47.3756667377853375455742934719	-50.0752688172043036729519371875	-49.3593132617285021979114389978	-62.7670363498355499132230761461	2.375	2.00999999999999978683717927197	4.16500000000000003552713678801	3.29999999999999982236431605997	3800.43279283123501954833045602	3814.95796676442023454001173377	3374.10178640993035514838993549	3127.78603356666462786961346865	5.33333333333332992973359332201e-05	0.00144000000000000009069134332407	5.33333333333334009412896037361e-05	5.33333333333334009412896037361e-05
3	234615	0	2.74000000000000021316282072803	32.8411085000000042555257095955	-96.7743328333333323598708375357	32.8411805000000001086846168619	-96.7743111666666635528599726968	-50.5566868464501624202966922894	-50.0752688172043036729519371875	-49.3593132617285021979114389978	-62.7670363498355499132230761461	1.989999999999999991118215803	2.00999999999999978683717927197	4.16500000000000003552713678801	3.29999999999999982236431605997	7425.57058337919534096727147698	3814.95796676442023454001173377	3374.10178640993035514838993549	3127.78603356666462786961346865	0.000106666666666666707014889114991	0.00144000000000000009069134332407	5.33333333333334009412896037361e-05	5.33333333333334009412896037361e-05
3	234616	0	1.39999999999999991118215802999	32.8411083333333309042245673481	-96.7743328333333323598708375357	32.8411836666666658857138827443	-96.7743096666666673399959108792	-48.5676910953506961732273339294	-50.6146842105262990685332624707	-48.272065772065751332320360234	-63.2625730994152064567970228381	3.31499999999999994670929481799	1.12800000000000011368683772162	4.38499999999999978683717927197	2.66000000000000014210854715202	3550.97762017336481221718713641	5094.21515789473505719797685742	4506.31216531216523435432463884	4910.01169590642984985606744885	2.6666666666666700470644801868e-05	0.00341333333333333679288079665071	5.33333333333334009412896037361e-05	2.6666666666666700470644801868e-05
3	234617	0	0.930000000000000048849813083507	32.8411081666666646583507827017	-96.7743326666666661139970528893	32.8411853333333354498790868092	-96.774309166666654391519841738	-49.5871559633027061408938607201	-53.0913510546538489620616019238	-51.4587301587301482186376233585	-46.2498198198198480213250149973	4.28000000000000024868995751604	1.03350000000000008526512829121	5.16999999999999992894572642399	3.41000000000000014210854715202	3356.05504587156019624671898782	4517.68877911080016929190605879	3732.88876439464502254850231111	3469.1418018017998292634729296	8.00000000000000065442443131225e-05	0.00114666666666666692761533674627	5.33333333333334009412896037361e-05	5.33333333333334009412896037361e-05
3	234618	0	2.14000000000000012434497875802	32.841107833333332166603213409	-96.7743329999999986057446221821	32.8411906666666624232675530948	-96.7743068333333269492868566886	-49.5001823251822941074351547286	-55.0870023172529954536003060639	-53.818518518518501991820812691	-55.9037037037036981246274081059	2.81499999999999994670929481799	0.834500000000000019539925233403	5.16000000000000014210854715202	3.14999999999999991118215802999	4104.11713141712971264496445656	4868.15641457763013022486120462	3730.72592592592536675510928035	3925.59999999999990905052982271	2.6666666666666700470644801868e-05	0.000800000000000000038337388819087	5.33333333333334009412896037361e-05	5.33333333333334009412896037361e-05
3	234619	0	3.10000000000000008881784197001	32.841107833333332166603213409	-96.7743329999999986057446221821	32.8411970000000010827534424607	-96.7743016666666591163448174484	-49.2501579945228513679467141628	-59.4035236396074992626381572336	-50.868562255354703438570140861	-82.4025157232703975296317366883	3.01500000000000012434497875802	1.33000000000000007105427357601	5.15000000000000035527136788005	3.33999999999999985789145284798	4917.94572010392494121333584189	4898.89580731490059406496584415	3402.2908914984400325920432806	3537.66037735849022283218801022	0.00010666666666666659859467186644	0.000160000000000000013088488626245	5.33333333333334009412896037361e-05	2.6666666666666700470644801868e-05
3	234621	0	2.43000000000000015987211554602	32.8411079999999984124769980554	-96.7743328333333323598708375357	32.8412006666666655974040622823	-96.774296833333337986005062703	-50.2338709677418933097214903682	-65.1608223322332520410782308318	-53.7793562629068020441991393454	-69.3033722802324518852401524782	2.93999999999999994670929481799	0.834999999999999964472863211995	4.44500000000000028421709430404	3.10749999999999992894572642399	3372.43548387097007434931583703	5837.05033003300013660918921232	4422.26774905646925617475062609	3274.08398228183978062588721514	2.6666666666666700470644801868e-05	0.00309171717171717206837366909156	0.000106666666666666707014889114991	0.000106666666666666707014889114991
3	234621	0	2.43000000000000015987211554602	32.841107833333332166603213409	-96.7743328333333323598708375357	32.8412043333333301120546821039	-96.7742903333333401860727462918	-48.7989263335360305973154027015	-65.1608223322332520410782308318	-53.7793562629068020441991393454	-69.3033722802324518852401524782	4.08750000000000035527136788005	0.834999999999999964472863211995	4.44500000000000028421709430404	3.10749999999999992894572642399	3298.51030083017485594609752297	5837.05033003300013660918921232	4422.26774905646925617475062609	3274.08398228183978062588721514	0.000293333333333333000445680704971	0.00309171717171717206837366909156	0.000106666666666666707014889114991	0.000106666666666666707014889114991
3	234622	0	1.75	32.841107833333332166603213409	-96.7743324999999998681232682429	32.8412048333333359551033936441	-96.7742851666666581422759918496	-48.225352112676105775790347252	-65.1851070733289930103637743741	-55.6408282298045975267086760141	-67.6347429519071567938226507977	4.94000000000000039079850466806	0.587999999999999967137398471095	5.14000000000000056843418860808	3.28000000000000024868995751604	3508.91549295774984784657135606	6385.21674237508523219730705023	3700.1973753280799428466707468	3736.18407960199010631185956299	2.6666666666666700470644801868e-05	0.0013624242424242431065417591185	5.33333333333334009412896037361e-05	2.6666666666666700470644801868e-05
