2,214746,11.78,17.1,32.8400856667,-96.7616086667,32.8400778333,-96.7616971667,-58.6066666667,-54.9185667752,-68.662962963,0,3.4,0.79,8737.5253333334,3278.013029316,20312.7888888889,0.1478863333,0.0039597273,4.0666666E-005
3,214747,5.245,13.64,32.8400974167,-96.7615801667,32.8400775,-96.7616536667,-58.24,-55.2085427136,-62.125,0.441,4.59,5.02,0,2532.2663316583,5155.0454545455,0.0819053333,0.004745037,0.0001826667
2,214748,2.85,5.82,32.8400963333,-96.7615688333,32.840079,-96.7616335,-54.5604395604,-54.1650165017,-61.7606837607,1.87,3.72,0,7450.6373626374,3336.7524752475,4347.7863247863,0.0693586667,0.0049052121,0.0003653333
2,214749,6.11,4.23,32.840096,-96.7615481667,32.8400793333,-96.7616178333,-54.8689655172,-52.743772242,-62.5340909091,0.753,3.21,1.89,6403.1448275862,3578.3274021352,13483.7045454545,0.1451013333,0.0057691212,9.1333333E-005
2,214750,12.43,5.42,32.8400865,-96.761522,32.8400793333,-96.7615996667,-55.5,-54.6859296482,-72.9578947368,0,4.61,0.635,155588,2525.8592964824,10023.2842105263,0.1088253333,0.0076113333,0.0001826667
2,214751,14.28,5.78,32.8400951667,-96.7614591667,32.8400815,-96.7615806667,-61.1290322581,-56.6246575342,-77.780952381,0.0118,4.4,1.93,6142.9032258065,2761.5671232877,9167.6571428572,0.1181306667,0.0047381212,9.1333333E-005
2,214752,19.33,4.98,32.8400945833,-96.7613999167,32.8400828333,-96.7615638333,-62.9722222222,-59.8663101604,-77.1698113208,0.8665,4.37,0.998,27799.5,2687.4010695187,17557.2075471698,0.1387606667,0.0027863636,9.1333333E-005
2,214753,22.225,6.92,32.8400930833,-96.761332,32.8400833333,-96.7615413333,-67.6428571429,-63.5902255639,-70.4632768362,1.46,3.08,1.75,6476.1558441558,3788.2406015038,5569.5706214689,0.1140206667,0.0021546667,0.0001826667
2,214754,23.79,11.74,32.8400931667,-96.76126,32.840085,-96.7615046667,-72.3165467626,-68.6268656716,-69.6371681416,1.32,3.15,0,7227.7841726619,3757.4179104478,10769.4513274336,0.1538593333,0.004015697,0.0001826667
2,214755,23.28,16.45,32.8400873333,-96.761204,32.840087,-96.7614531667,-69.0144927536,-66.2905982906,-72.5925925926,0,4.01,1,14514.347826087,2872.9686609687,12118.4444444444,0.0526133333,0.0032706667,0.0001726667
2,214756,23.25,20.86,32.8400886667,-96.761134,32.8400895,-96.7613895,-65.9428571429,-60.7506493506,-72.880733945,0,4.26,0.647,14018.6857142857,2617.0857142857,5870.0366972477,0.1129246667,0.001708,0.000254
2,214757,23.155,24.54,32.8400953333,-96.76104925,32.8400951667,-96.7613153333,-67,-63.433915212,-72.1428571429,0.6223333333,4.66,1.29,0,2515.9251870324,14004.0634920635,0.0460513333,0.0016466667,9.1333333E-005
2,214758,21.995,27.06,32.8400965833,-96.7609831667,32.840098,-96.7612338333,-67.1422018349,-61.9864864865,-70.81875,2.47,2.8,2.73,4543.8532110092,4520.9189189189,3145.80625,0.002226,0.0023473333,0.0003453333
3,214759,18.195,28.83,32.840101,-96.76092875,32.8400966667,-96.7611471667,-65.9502262443,-62.4537037037,-69.4891774892,2.34,2.5,2.93,4559.3665158371,-556392.490740741,4378.5627705628,0.002804,0.0031613333,0.0003353333
2,214800,14.02,30.59,32.840094,-96.7609016667,32.8400955,-96.7610556667,-64.5255474453,-60.0104166667,-74.3,0,3.33,1.45,7369.1240875912,3465.8680555556,21577.25,0.004148,0.0024473333,0.0008233333
2,214801,8.5,27.16,32.8400966667,-96.760876,32.840093,-96.7609741667,-62.6,-57.0970149254,-72.1203703704,0,4.35,0.659,24478.5,2502.6517412935,7100.6666666667,0.002834,0.0004390303,0.0006606667
2,214802,3.645,17.8,32.8401056667,-96.76085075,32.8400948333,-96.7609206667,-62.6,-55.9290953545,-70.1909090909,0.3526666667,4.75,1.93,0,2457.3202933985,5849.4181818182,0.0027813939,0.0017993333,0.0004066667
2,214803,1.285,10.78,32.8401051667,-96.7608455833,32.8400925,-96.760887,-54.3907284768,-53.8224637681,-62.9407894737,2.59,3.46,0.811,4601.5629139073,3649.5942028986,4468.5657894737,0.0030393333,0.006474,0.0006606667
1,214804,1.38,2.34,32.8401050833,-96.76084,32.840092,-96.7608783333,-54.8017621145,-52.8904109589,-61.4396551724,3.05,2.5,2.76,4432.6607929515,4599.5707762557,4344.4568965517,0.003994,0.0064786667,0.0008333333
3,214805,1.19,1.61,32.8400923333,-96.7608495,32.8400921667,-96.760872,-54.610619469,-52.8639053254,-59.1704545455,0,1.76,3.06,3028.0707964602,5929.0650887574,4938.125,0.0064561818,0.0047306667,0.0008233333
2,214806,1.31,1.71,32.8401038333,-96.7608301667,32.840092,-96.760865,-54.5,-53.1457800512,-60.1234567901,0.5175,4.45,1.29,2273,2574.347826087,4871.6790123457,0.0075106667,0.0041453333,0.0006706667
2,214807,2.23,1.15,32.8401034167,-96.7608225,32.8400933333,-96.760861,0,-52.9005524862,0,1.51,1.55,0,0,5568.8508287293,0,0,0.003773697,0
1,214808,3.65,1.34,32.8401049167,-96.7608105,32.8400931667,-96.7608556667,-55.8398121486,-55.0596330275,-59.3665413534,2.45,2.26,0.488,4588.5953654189,4606.9266055046,4466.8308270677,0.008551,0.0017973333,0.0005286667
1,214809,8.095,2.29,32.8401154167,-96.7607889167,32.840094,-96.760848,-59.2833333333,-54.1601941748,-66.8015564202,3.03,2.26,2.03,4186.8083333333,4877.3689320388,3937.0739299611,0.0050961818,0.0244993333,0.000752
3,214810,11.365,3.27,32.8401385,-96.7607678333,32.8400935,-96.7608365,0,-62.0860215054,0,2.06,1.19,3.82,0,10860.2365591398,0,0,0.0131897576,0
2,214811,12.65,5.83,32.8401563333,-96.7607631667,32.8400928333,-96.7608171667,-67.0621572872,-64.134057971,-67.1455387616,0,2.6,0.894,5880.3046176046,3637.4565217391,8433.1215260848,0.0144707727,0.0035466667,0.000381
2,214812,13.845,7.57,32.84019925,-96.7607476667,32.8400971667,-96.7607936667,-72.4444444444,-66.0054054054,-70.7115384615,1.25,2.23,1.28,4157.1428571429,5434.7351351351,17548.3461538462,0.0232172121,0.0083646667,0.0001826667
2,214813,14.57,9.94,32.8402344167,-96.7607420833,32.8401116667,-96.760767,-65.9827586207,-63.6032388664,-72.0925925926,1.1559,2.42,1.5875,14946.3103448276,4077.2631578947,12146.2222222222,0.0168634545,0.0066866667,9.1333333E-005
2,214814,15.1,12.55,32.840264,-96.7607436667,32.8401353333,-96.7607396667,-64.5871559633,-61.2262773723,-69.6764705882,0,1.47,0,9103.1743119266,7345.9708029197,5743.1176470588,0.0046493333,0.0104054545,9.1333333E-005
1,214815,16.695,15.25,32.8403139167,-96.7607309167,32.8401711667,-96.7607215,-63.8965517241,-61.34,-69.717791411,2.74,1.33,1.66,5781.9540229885,10132.7,6171.1411042945,0.0176563333,0.0022873333,9.1333333E-005
2,214816,17.42,18.27,32.8403586667,-96.7607235,32.8402173333,-96.7607106667,-64.4060150376,-59.35395189,-71.495049505,1.94,3.13,2.58,7562.6165413534,3429.7800687285,11597.3069306931,0.0127187879,0.0017566667,9.1333333E-005
2,214817,19.07,19.93,32.8404081667,-96.7607151667,32.8402676667,-96.7607043333,0,-57.0901162791,0,0.694,3.66,0.647,0,2933.9011627907,0,0,0.00127,0
2,214818,21.055,22.42,32.84046025,-96.7607071667,32.8403245,-96.7607001667,-59.7534246575,-57.5303030303,-71.0518867925,0.288,4.62,0.647,5496.8082191781,2517.9898989899,4508.9433962264,0.0120296667,0.0006706667,9.1333333E-005
2,214819,21.33,24.26,32.8405075,-96.7607113333,32.8403851667,-96.7606955,-60.1826923077,-56.8754098361,-72.3878326996,0,3.74,2.23,4844.25,3320.393442623,2987.4144486692,0.0077325152,0.0020306667,9.1333333E-005
3,214820,21.26,24.44,32.8405653333,-96.76069475,32.8404466667,-96.7606888333,-59.2567567568,-55.9,-74.4730290456,2.53,2.54,3.25,4524.6036036036,4577.3545454546,4226.1244813278,0.0095833636,0.000518,0.0001826667
2,214821,21.135,24.74,32.8406171667,-96.7606890833,32.8405086667,-96.7606825,0,-55.889298893,0,2.43,2.89,2.34,0,3705.7490774908,0,0,0.0027853333,0
2,214822,20.165,24.6,32.8406669167,-96.7606833333,32.8405696667,-96.7606721667,-59.8158444344,-56.0836012862,-70.6450381679,1.29,3.74,0.0235,6397.9393768345,3237.3247588424,3217.4198473283,0.0228664697,0.0017993333,0.000137
2,214823,19.33,24.23,32.8407130833,-96.7606791667,32.8406296667,-96.7606625,0,-55.857605178,0,0.835,3.48,0,0,3257.2103559871,0,0,0.0038426667,0
2,214824,16.82,20.83,32.8407550833,-96.76067425,32.8406816667,-96.7606526667,-57.7087011349,-56.0336538462,-71.5614872685,1.06,2.58,0.3235,22249.3556116015,4852.5192307692,16087.1880787037,0.0183608788,0.00492,4.5666666E-005
3,214825,19.35,18.87,32.8408053333,-96.7606718333,32.8407293333,-96.7606456667,-57.6118421053,-55.9961538462,-74.2530612245,1.31,2.9,3.79,6609.6578947368,3871.4769230769,4142.0489795918,0.0128955152,0.0014026667,0
2,214826,20.925,19.7,32.8408610833,-96.760666,32.84078,-96.7606411667,0,-56.0084745763,0,1.87,2.76,2.25,0,4271.6271186441,0,0,0.0014026667,0
2,214827,21.87,20.42,32.8409169167,-96.7606600833,32.8408311667,-96.7606365,-58.2336956522,-55.8595041322,-72.3598163842,1.46,3.96,0.482,10114.3483091788,2770.7493112948,17210.5706214689,0.0173518636,0.0011686667,9.1333333E-005
2,214828,22.27,20.9,32.8409740833,-96.760655,32.840884,-96.760632,0,-56.0482315113,0,0.753,3.74,0.423,0,3251.5112540193,0,0,0.0008333333,0
2,214829,21.18,21.05,32.8410281667,-96.7606524167,32.8409366667,-96.7606266667,-60.3910714286,-55.6786703601,-71.3727272727,1.34,4.12,0.647,12125.8797619048,2782.188365651,60290.6545454544,0.0133676061,0.0014026667,9.1333333E-005
2,214830,19.715,21.42,32.8410785,-96.760649,32.8409908333,-96.760623,-58.1776061776,-55.762195122,-74.0355329949,1.43,2.03,1.35,3840.6486486487,6118.6707317073,3980.3959390863,0.0197563939,0.0021446667,0.0001826667
3,214831,20.13,21.72,32.8411298333,-96.7606446667,32.8410456667,-96.7606188333,-57.1603773585,-56.1283185841,-72.9035087719,2.78,2.67,2.79,4738.4716981132,4452.7610619469,4278.0701754386,0.0172071818,0.0013213333,0.0001826667
2,214832,18.985,21.41,32.8411781667,-96.7606383333,32.8411,-96.760615,-56.0786516854,-56.5706051873,-65.6813186813,2.26,3.8,1.36,9089.9101123596,2896.772334294,12473.5824175824,0.0172758182,0.000518,9.1333333E-005
2,214833,18.29,18.89,32.8412239167,-96.7606220833,32.8411475,-96.7606103333,0,-55.7723577236,0,0.0118,4.54,1.95,0,2733.6043360434,0,0,0.0003353333,0
2,214834,18.4,17.62,32.8412501667,-96.7606045,32.8411923333,-96.7606041667,0,-58.0266990291,0,0,4.59,0.0118,0,2442.3106796117,0,0,0.0004266667,0
2,214835,19.105,18.44,32.8412918333,-96.76054175,32.841238,-96.76059,-65.2787769784,-60.1714285714,-70.6684960069,0.5115,3.53,1.93,13727.0431654676,3602.3357142857,11382.9642393485,0.0204900909,0.0006706667,0.000137
2,214836,18.935,18.44,32.8413068333,-96.7604883333,32.8412793333,-96.760563,-58.1314553991,-59.7826086957,-69.3863636364,2.39,2.63,2.49,4730.8075117371,4378.0086956522,4562.9181818182,0.020659697,0.0004266667,0.0001826667
2,214837,18.75,19.54,32.8413205,-96.7604344167,32.841312,-96.760519,0,-57.8995983936,0,2.3,2.7,2.63,0,4028.4497991968,0,0,0.0016466667,0
2,214838,18.425,19.87,32.8413325833,-96.7603806667,32.8413345,-96.760466,-55.37,-56.8035190616,-67.2911392405,1.08,4.08,0.188,4830.91,2955.8357771261,4590.4683544304,0.0134279091,0.0030193333,0.0003653333
2,214839,18.84,19.7,32.84133,-96.7603386667,32.8413503333,-96.7604108333,-56.6428571429,-55.5442708333,-75,0,4.22,0,13838.3428571429,2617.8645833333,111390,0.0119150606,0.0025313333,0.0001826667
2,214840,19.825,19.57,32.8413530833,-96.7602651667,32.8413635,-96.7603551667,-58.6923076923,-55.1725146199,-71.3773584906,0.615,4.22,0.3295,4524.4,2949.8947368421,33754.9811320755,0.0068078788,0.0041508889,0.0001826667
2,214841,20.835,19.26,32.84136675,-96.76020375,32.8413693333,-96.7602985,-61.0676328502,-56.6652542373,-72.3618090452,1.86,2.74,1.68,4856.4154589372,4257.6016949153,4836.5728643216,0.0004936364,0.0028666667,0
2,214842,20.89,19.17,32.8413794167,-96.7601420833,32.8413755,-96.7602426667,-58.8227272727,-56.1790393013,-72.3442622951,2.39,2.63,2.3,4590.9636363636,4393.1266375546,4127.6803278689,0.0018889091,0.0057033333,0.0001826667
2,214843,21.705,20.65,32.8413945833,-96.7600781667,32.8413836667,-96.7601821667,-59.0762711864,-56.2857142857,-70.3076923077,1.236,3.41,1.4,8411.7966101695,3196.6666666667,77790.6153846154,0.0032706667,0.0050626667,9.1333333E-005
2,214844,22.05,21.33,32.8413936667,-96.7600331667,32.841395,-96.7601201667,-59.0555555556,-56.6022099448,-73.0701754386,0,4.19,1.25,5888.5555555556,2781.7071823204,8781.8596491228,0.0019698182,0.0044833333,0
2,214845,22.61,22.16,32.8414105,-96.7599673333,32.8414115,-96.7600571667,0,-56.1642857143,0,0,4.66,1.49,0,7202.9857142857,0,0,0.0015553333,0
2,214846,22.495,22.46,32.8414420833,-96.7598811667,32.8414291667,-96.7599935,-58.3890681004,-55.7857142857,-75.0510690066,0.5585,3.38,1.2,2239.9870967742,3787.7142857143,7309.7923072941,0.0020424545,0.0027753333,9.1333333E-005
3,214847,22.355,22.87,32.8414584167,-96.7598164167,32.8414466667,-96.7599285,-58.5330396476,-55.5622119816,-75.7795275591,2.52,2.48,2.83,4441.1894273128,4624.8755760369,3944.3149606299,0.0009816364,0.0031713333,0.0001826667
2,214848,20.795,23.17,32.8414725833,-96.7597555,32.8414621667,-96.7598621667,0,-55.6089965398,0,2.67,3.19,2.28,0,3485.6055363322,0,0,0.0030193333,0
2,214849,19.78,23.41,32.8414865,-96.759698,32.8414793333,-96.7597951667,-57.7591240876,-55.1140684411,-71.5855855856,0.823,2.94,0.247,7319.4452554745,3805.7566539924,11843.5135135135,0.0031254545,0.0059473333,9.1333333E-005
2,214850,18.66,22.31,32.8414984167,-96.7596436667,32.8414946667,-96.759731,0,-54.6361111111,0,0.647,4.12,0,0,2802.1833333333,0,0,0.0060386667,0
2,214851,18.21,19.85,32.8415085833,-96.75959,32.8415073333,-96.7596735,-56.3704615198,-54.7102803738,-67.6485097074,0.0118,4.02,0.741,9479.320648376,3126.7663551402,4749.0821985234,0.0042140202,0.0026226667,3.0444444E-005
3,214852,17.69,19.45,32.8415226667,-96.7595391667,32.8415188333,-96.759617,-55.200913242,-54.375,-70.3886462882,2.23,2.48,3.56,4547.899543379,4669.5462962963,4458.1135371179,0.0173676667,0.004452,0.0001826667
1,214854,17.98,17.97,32.8415460833,-96.75943525,32.8415393333,-96.7595108333,-55.562992126,-54.9963166463,-68.352023294,1.42,1.14,0.788,83721.905511811,3609.9640618641,6530.3649395252,0.014398,0.005998,0.0001826667
2,214854,17.585,17.97,32.8415460833,-96.75943525,32.8415393333,-96.7595108333,-55.562992126,-54.9963166463,-68.352023294,1.42,3.47,0.788,83721.905511811,3609.9640618641,6530.3649395252,0.014398,0.005998,0.0001826667
2,214855,16.985,17.98,32.8415574167,-96.7593853333,32.8415505,-96.7594573333,-55.7407407407,-54.726519337,-65.7786885246,0.564,4.17,1,6000.3333333333,2781.8342541437,8265.6393442623,0.0084166667,0.0032633333,9.1333333E-005
2,214856,15.795,14.71,32.8415686667,-96.7593389167,32.841556,-96.759413,-54.0724637681,-54.3841642229,-67.0454545455,0.67,4.2,0.906,11210.0869565217,2954.9970674487,46127.3636363636,0.006344,0.0025313333,0.001096
2,214857,16.99,15.34,32.84158275,-96.7592889167,32.8415603333,-96.7593661667,-54.8082191781,-53.6696035242,-64.9380530973,1.48,2.62,1.82,4602.2100456621,4468.5286343612,4448.9557522124,0.0068623333,0.0016466667,0.0001826667
3,214858,17.195,14.13,32.8415925833,-96.7592365833,32.8415693333,-96.7593233333,-55.3136363636,-53.53125,-64.0472440945,2.53,2.6,2.81,4562.4727272727,4476.2142857143,3948.3464566929,0.0090453333,0.0021346667,0.0001826667
2,214859,18.545,18.44,32.841606,-96.75918,32.8415841667,-96.759268,0,0,0,1.88,3.03,0,0,0,0,0,0,0
2,214900,20.19,19.05,32.8416209167,-96.75912075,32.8415981667,-96.7592125,-54.748496345,-53.8619402985,-64.6666666667,1.69,3.77,0.683,7791.0460812436,3745.7835820896,167008.88,0.005856,0.005714,4.5666666E-005
2,214901,20.55,16.95,32.841623,-96.7590883333,32.8416085,-96.7591631667,0,-55.4737183647,0,0,4.85,0,0,2718.7489508977,0,0,0.0011451111,0
2,214902,21.505,17.81,32.8416508333,-96.7589978333,32.841622,-96.7591096667,-55,0,-66.4545454545,0.4765,3.14,1.2,0,0,28638.5909090909,0.003924,0,0.000274
3,214903,20.585,18.71,32.8416686667,-96.7589386667,32.8416355,-96.7590525,-56.4456521739,-55.7991967871,-70.5287356322,2.61,2.69,2.74,4459.8043478261,4042.9799196787,4379.8850574713,0.001464,0.0017683333,9.1333333E-005
2,214904,19.915,20.83,32.8416845,-96.7588815,32.8416525,-96.7589896667,-56.036199095,-54.7379912664,-71.5701357466,2.61,3.38,1.83,4549.9819004525,4416.6026200873,4538.3438914027,0.003416,0.0021346667,9.1333333E-005
2,214905,19.655,21.08,32.8416998333,-96.75882475,32.8416708333,-96.7589263333,-55.2014925373,-54.211038961,-69.2577319588,0.706,3.7,0,7342.9253731343,3259.0844155844,10312.0824742268,0.001962,0.0026326667,0.0001826667
2,214906,18.59,20.16,32.841703,-96.7587926667,32.8416836667,-96.7588646667,-55.5047619048,-54.9433333333,-65.3953488372,0,4.32,0.3235,6772.5523809524,3364.0666666667,42578.8837209302,0.000976,0.0087512222,0.0001826667
2,214907,17.22,18.69,32.84172775,-96.7587189167,32.8416925,-96.7588068333,-56.8461538462,-55.8542199488,-67.0576923077,0.7075,3.58,1.61,6666.8205128205,2569.4782608696,6110.9230769231,0.000976,0.0003995556,9.1333333E-005
3,214908,18.19,15,32.841741,-96.7586649167,32.8417013333,-96.75876,-56.6984126984,-55.8006872852,-70.3834196891,2.63,2.58,3.75,4631.1904761905,3468.1237113402,3096.5388601036,0.0045706667,0.0016466667,9.1333333E-005
3,214909,18,16.55,32.8417511667,-96.7586096667,32.8417131667,-96.7587085,-55.1447368421,-55.9723502304,-67.0071174377,2.53,2.48,2.73,4410.1842105263,4616.9861751152,3581.4519572954,0.003954,0.0023515556,0.000274
2,214910,18.34,15.06,32.841766,-96.7585529167,32.8417236667,-96.7586616667,-54.643902439,-56.6776859504,-62.9108280255,1.51,3.63,0.2,4882.6829268293,4158.1652892562,8366.0891719745,0.003944,0.0021107778,9.1333333E-005
