210131.00,021.49,3250.51945,09646.40248
210132.00,020.40,3250.51948,09646.39889
210133.00,019.97,3250.51947,09646.39535
210134.00,020.02,3250.51949,09646.39178
210135.00,020.37,3250.51958,09646.38816
210136.00,020.45,3250.51960,09646.38455
210137.00,020.23,3250.51971,09646.38097
210138.00,019.69,3250.51974,09646.37747
210139.00,020.76,3250.51967,09646.37378
210140.00,021.76,3250.51958,09646.36989
210141.00,022.72,3250.51946,09646.36587
210142.00,024.37,3250.51931,09646.36154
210143.00,024.32,3250.51930,09646.35722
210144.00,024.53,3250.51927,09646.35287
210145.00,024.44,3250.51935,09646.34854
210146.00,025.76,3250.51937,09646.34397
210147.00,026.12,3250.51942,09646.33934
210148.00,027.32,3250.51950,09646.33452
210149.00,028.41,3250.51958,09646.32948
210150.00,027.56,3250.51958,09646.32458
210151.00,026.68,3250.51950,09646.31984
210152.00,025.65,3250.51943,09646.31530
210153.00,024.90,3250.51937,09646.31089
210154.00,024.33,3250.51931,09646.30660
210155.00,024.41,3250.51933,09646.30230
210156.00,024.96,3250.51934,09646.29788
210157.00,025.15,3250.51937,09646.29339
210158.00,024.83,3250.51936,09646.28897
210159.00,024.08,3250.51928,09646.28470
210200.00,023.47,3250.51915,09646.28054
210201.00,023.90,3250.51915,09646.27627
210202.00,024.39,3250.51916,09646.27196
210203.00,025.40,3250.51905,09646.26746
210204.00,025.77,3250.51895,09646.26286
210205.00,024.97,3250.51897,09646.25842
210206.00,023.66,3250.51893,09646.25424
210207.00,022.26,3250.51883,09646.25024
210208.00,020.85,3250.51868,09646.24646
210209.00,019.66,3250.51868,09646.24289
210210.00,018.41,3250.51862,09646.23958
210211.00,017.57,3250.51859,09646.23644
210212.00,016.90,3250.51853,09646.23337
210213.00,014.89,3250.51856,09646.23070
210214.00,012.93,3250.51857,09646.22836
210215.00,011.10,3250.51853,09646.22633
210216.00,008.98,3250.51856,09646.22470
210217.00,004.04,3250.51854,09646.22396
210218.00,000.36,3250.51861,09646.22396
210219.00,000.00,3250.51863,09646.22386
210220.00,000.00,3250.51869,09646.22380
210221.00,000.00,3250.51873,09646.22374
210222.00,000.00,3250.51874,09646.22368
210223.00,000.00,3250.51881,09646.22359
210224.00,000.00,3250.51885,09646.22353
210225.00,000.00,3250.51889,09646.22347
210226.00,000.00,3250.51893,09646.22341
210227.00,000.00,3250.51895,09646.22335
210228.00,000.00,3250.51899,09646.22330
210229.00,000.00,3250.51899,09646.22324
210230.00,000.00,3250.51899,09646.22319
210231.00,000.00,3250.51898,09646.22313
210232.00,000.00,3250.51898,09646.22309
210233.00,000.00,3250.51898,09646.22307
210234.00,000.00,3250.51897,09646.22305
210235.00,000.00,3250.51896,09646.22301
210236.00,000.00,3250.51895,09646.22296
210237.00,000.00,3250.51895,09646.22290
210238.00,000.00,3250.51894,09646.22287
210239.00,000.00,3250.51893,09646.22283
210240.00,000.00,3250.51891,09646.22279
210241.00,000.00,3250.51891,09646.22274
210242.00,000.00,3250.51888,09646.22271
210243.00,000.00,3250.51886,09646.22268
210244.00,000.00,3250.51884,09646.22267
210245.00,000.00,3250.51880,09646.22264
210246.00,000.00,3250.51879,09646.22263
210247.00,000.00,3250.51876,09646.22263
210248.00,000.00,3250.51874,09646.22262
210249.00,000.00,3250.51875,09646.22261
210250.00,000.00,3250.51876,09646.22260
210251.00,000.00,3250.51876,09646.22259
210252.00,000.00,3250.51876,09646.22256
210253.00,000.00,3250.51877,09646.22255
210254.00,000.00,3250.51877,09646.22253
210255.00,000.00,3250.51877,09646.22251
210256.00,000.00,3250.51876,09646.22248
210257.00,000.00,3250.51875,09646.22245
210258.00,000.00,3250.51875,09646.22243
210259.00,000.00,3250.51873,09646.22242
210300.00,000.00,3250.51874,09646.22240
210301.00,000.00,3250.51874,09646.22237
210302.00,000.00,3250.51876,09646.22235
210303.00,000.00,3250.51878,09646.22233
210304.00,000.00,3250.51879,09646.22231
210305.00,000.00,3250.51878,09646.22230
210306.00,000.00,3250.51877,09646.22228
210307.00,000.00,3250.51877,09646.22228
210308.00,000.00,3250.51876,09646.22227
210309.00,000.00,3250.51876,09646.22225
210310.00,000.00,3250.51877,09646.22223
210311.00,000.00,3250.51877,09646.22221
210312.00,000.00,3250.51878,09646.22220
210313.00,000.00,3250.51878,09646.22220
210314.00,000.00,3250.51878,09646.22221
210315.00,001.41,3250.51876,09646.22196
210316.00,004.47,3250.51877,09646.22114
210317.00,008.94,3250.51876,09646.21955
210318.00,012.47,3250.51880,09646.21733
210319.00,014.11,3250.51882,09646.21483
210320.00,015.53,3250.51894,09646.21208
210321.00,017.71,3250.51932,09646.20897
210322.00,019.93,3250.52018,09646.20559
210323.00,022.24,3250.52191,09646.20223
210324.00,024.29,3250.52499,09646.19989
210325.00,026.66,3250.52890,09646.19890
210326.00,029.14,3250.53326,09646.19863
210327.00,030.75,3250.53785,09646.19861
210328.00,032.29,3250.54271,09646.19867
210329.00,032.98,3250.54764,09646.19875
210330.00,033.85,3250.55274,09646.19867
210331.00,034.33,3250.55794,09646.19862
210332.00,032.65,3250.56281,09646.19857
210333.00,032.08,3250.56764,09646.19857
210334.00,031.96,3250.57245,09646.19862
210335.00,032.35,3250.57728,09646.19862
210336.00,032.69,3250.58220,09646.19861
210337.00,033.75,3250.58729,09646.19865
210338.00,035.52,3250.59264,09646.19866
210339.00,036.97,3250.59817,09646.19863
210340.00,038.92,3250.60400,09646.19866
210341.00,039.74,3250.60997,09646.19865
210342.00,039.77,3250.61590,09646.19861
210343.00,039.28,3250.62179,09646.19868
210344.00,038.10,3250.62748,09646.19872
210345.00,038.07,3250.63316,09646.19875
210346.00,035.54,3250.63845,09646.19872
210347.00,031.42,3250.64315,09646.19872
210348.00,030.65,3250.64776,09646.19873
210349.00,030.45,3250.65228,09646.19861
210350.00,029.78,3250.65675,09646.19858
210351.00,029.88,3250.66121,09646.19854
210352.00,031.20,3250.66593,09646.19852
210353.00,032.36,3250.67077,09646.19849
210354.00,032.75,3250.67567,09646.19850
210355.00,032.89,3250.68061,09646.19851
210356.00,030.79,3250.68524,09646.19851
210357.00,027.72,3250.68940,09646.19853
210358.00,026.45,3250.69338,09646.19854
210359.00,026.17,3250.69734,09646.19857
210400.00,024.40,3250.70099,09646.19859
210401.00,022.49,3250.70436,09646.19859
210402.00,021.99,3250.70767,09646.19860
210403.00,021.72,3250.71094,09646.19864
210404.00,021.85,3250.71423,09646.19863
210405.00,024.34,3250.71790,09646.19864
210406.00,025.49,3250.72170,09646.19857
210407.00,023.84,3250.72526,09646.19844
210408.00,019.96,3250.72818,09646.19788
210409.00,018.39,3250.73049,09646.19609
210410.00,017.26,3250.73154,09646.19327
210411.00,018.05,3250.73182,09646.19009
210412.00,019.41,3250.73198,09646.18666
210413.00,022.08,3250.73219,09646.18277
210414.00,024.92,3250.73237,09646.17840
210415.00,027.88,3250.73250,09646.17349
210416.00,030.95,3250.73259,09646.16802
210417.00,032.62,3250.73267,09646.16226
210418.00,034.23,3250.73281,09646.15622
210419.00,033.90,3250.73294,09646.15022
210420.00,033.58,3250.73308,09646.14427
210421.00,033.53,3250.73315,09646.13832
210422.00,035.30,3250.73312,09646.13206
210423.00,036.06,3250.73316,09646.12566
210424.00,036.56,3250.73323,09646.11919
210425.00,036.18,3250.73318,09646.11279
210426.00,035.25,3250.73320,09646.10655
210427.00,035.63,3250.73320,09646.10026
210428.00,034.75,3250.73319,09646.09411
210429.00,034.04,3250.73324,09646.08807
210430.00,033.08,3250.73325,09646.08223
210431.00,032.63,3250.73327,09646.07644
210432.00,032.56,3250.73319,09646.07067
210433.00,032.57,3250.73319,09646.06490
210434.00,032.82,3250.73320,09646.05911
210435.00,032.70,3250.73321,09646.05332
210436.00,033.14,3250.73319,09646.04743
210437.00,034.12,3250.73319,09646.04137
210438.00,035.97,3250.73314,09646.03501
210439.00,037.85,3250.73311,09646.02829
210440.00,039.14,3250.73312,09646.02136
210441.00,039.95,3250.73313,09646.01431
210442.00,039.88,3250.73325,09646.00726
210443.00,040.02,3250.73332,09646.00019
210444.00,039.60,3250.73328,09645.99318
210445.00,037.42,3250.73326,09645.98653
210446.00,036.34,3250.73321,09645.98010
210447.00,034.08,3250.73292,09645.97407
210448.00,028.96,3250.73246,09645.96897
210449.00,027.29,3250.73210,09645.96416
210450.00,024.15,3250.73198,09645.95990
210451.00,021.81,3250.73191,09645.95602
210452.00,019.57,3250.73221,09645.95255
210453.00,017.36,3250.73232,09645.94948
210454.00,015.79,3250.73214,09645.94667
210455.00,015.32,3250.73109,09645.94421
210456.00,016.08,3250.72912,09645.94259
