214709.00,015.44,3250.40707,09645.83361,3.87
214710.00,022.98,3250.40712,09645.82902,3.40
214711.00,024.16,3250.40688,09645.82445,1.98
214712.00,024.88,3250.40675,09645.81977,1.15
214713.00,024.37,3250.40680,09645.81524,0.294
214714.00,024.85,3250.40667,09645.81064,0.623
214715.00,024.42,3250.40658,09645.80614,2.45
214716.00,024.21,3250.40656,09645.80170,2.89
214718.00,023.81,3250.40660,09645.79294,0.0941
214718.00,023.81,3250.40660,09645.79294,0.00
214719.00,023.26,3250.40667,09645.78870,0.659
214720.00,022.82,3250.40713,09645.78454,1.96
214721.00,023.62,3250.40710,09645.78019,2.99
214722.00,024.11,3250.40719,09645.77575,1.76
214725.00,023.44,3250.40741,09645.76292,1.29
214725.00,023.44,3250.40741,09645.76292,0.00
214725.00,021.64,3250.40741,09645.76292,2.46
214726.00,019.38,3250.40730,09645.75933,3.00
214727.00,015.25,3250.40740,09645.75650,1.98
214728.00,011.95,3250.40735,09645.75421,0.929
214730.00,012.52,3250.40722,09645.74946,0.706
214730.00,012.52,3250.40722,09645.74946,0.635
214731.00,014.13,3250.40719,09645.74682,2.75
214733.00,016.18,3250.40714,09645.74102,2.62
214733.00,016.18,3250.40714,09645.74102,0.647
214735.00,017.38,3250.40696,09645.73456,1.43
214735.00,017.38,3250.40696,09645.73456,0.00
214736.00,019.07,3250.40684,09645.73099,2.96
214737.00,020.30,3250.40688,09645.72721,0.659
214739.00,019.44,3250.40738,09645.72017,1.27
214739.00,018.90,3250.40738,09645.72017,1.91
214741.00,020.66,3250.40709,09645.71243,0.0353
214741.00,020.66,3250.40709,09645.71243,1.11
214742.00,021.45,3250.40697,09645.70844,2.23
214744.00,021.81,3250.40664,09645.70053,1.13
214746.00,016.34,3250.40658,09645.69518,1.25
214746.00,016.34,3250.40658,09645.69518,0.00
214746.00,011.77,3250.40658,09645.69518,1.12
214747.00,005.24,3250.40655,09645.69413,5.02
214749.00,005.84,3250.40636,09645.69214,1.89
214750.00,005.84,3250.40627,09645.68978,0.635
214751.00,012.15,3250.40623,09645.68680,1.93
214752.00,019.26,3250.40615,09645.68323,0.576
214752.00,019.26,3250.40615,09645.68323,1.42
214753.00,022.17,3250.40601,09645.67911,1.75
214755.00,023.45,3250.40604,09645.67048,1
214756.00,023.17,3250.40614,09645.66628,0.647
214757.00,023.17,3250.40614,09645.66204,1.29
214758.00,023.20,3250.40629,09645.65810,2.73
214759.00,021.85,3250.40656,09645.65483,2.93
214800.00,012.89,3250.40700,09645.65261,1.45
