215552.00,030.34,3250.54873,09645.83640,0.882
215553.00,030.57,3250.54991,09645.83117,0.953
215554.00,030.85,3250.55105,09645.82593,1.72
215555.00,030.18,3250.55209,09645.82074,2.08
215558.00,029.93,3250.55533,09645.80554,1.23
215558.00,029.93,3250.55533,09645.80554,0.00
215558.00,028.39,3250.55533,09645.80554,0.623
215559.00,029.40,3250.55630,09645.80037,1.36
215600.00,030.99,3250.55765,09645.79504,2.29
215601.00,028.63,3250.55911,09645.79031,1.78
215602.00,029.20,3250.56089,09645.78560,0.0235
215603.00,030.00,3250.56314,09645.78100,0.612
215604.00,030.01,3250.56596,09645.77699,1.14
215605.00,029.93,3250.56927,09645.77361,2.42
215606.00,028.91,3250.57282,09645.77079,2.29
215607.00,028.33,3250.57661,09645.76869,1.11
215609.00,029.01,3250.58502,09645.76654,0.0118
215609.00,029.01,3250.58502,09645.76654,0.00
215610.00,028.87,3250.58935,09645.76635,2.53
215611.00,028.27,3250.59355,09645.76627,2.38
215612.00,027.67,3250.59761,09645.76620,1.32
215615.00,029.22,3250.61068,09645.76587,1.47
215615.00,029.22,3250.61068,09645.76587,0.00
215615.00,029.79,3250.61068,09645.76587,1.03
215617.00,030.34,3250.61965,09645.76597,1.18
215617.00,030.34,3250.61965,09645.76597,1.03
215618.00,030.32,3250.62419,09645.76596,0.647
215619.00,030.93,3250.62880,09645.76589,1.26
215620.00,030.16,3250.63325,09645.76587,0.858
215620.00,030.16,3250.63325,09645.76587,1.71
215622.00,028.85,3250.64206,09645.76619,2.54
215623.00,026.21,3250.64598,09645.76635,0.906
215624.00,022.74,3250.64938,09645.76661,0.494
215625.00,017.34,3250.65196,09645.76688,0.741
215626.00,010.80,3250.65358,09645.76703,2.50
215627.00,002.16,3250.65384,09645.76717,2.74
215628.00,001.50,3250.65361,09645.76713,1.58
215629.00,000.90,3250.65345,09645.76708,1.14
215630.00,000.25,3250.65348,09645.76709,0.729
215631.00,001.68,3250.65374,09645.76713,1.28
215632.00,006.49,3250.65475,09645.76728,2.63
215634.00,013.50,3250.65838,09645.76795,1.98
215634.00,013.50,3250.65838,09645.76795,1.61
215635.00,017.70,3250.66106,09645.76855,1.27
215636.00,020.39,3250.66417,09645.76928,1.31
215637.00,022.54,3250.66747,09645.77017,2.07
215638.00,023.16,3250.67087,09645.77111,2.38
215640.00,021.64,3250.67719,09645.77299,0.27
215640.00,021.64,3250.67719,09645.77299,0.953
215642.00,022.12,3250.68366,09645.77505,0.129
215642.00,022.42,3250.68366,09645.77505,2.43
215644.00,021.01,3250.68974,09645.77720,3.08
215645.00,023.09,3250.69299,09645.77856,1.35
215647.00,025.21,3250.70012,09645.78166,0.635
215647.00,025.21,3250.70012,09645.78166,0.00
215648.00,025.21,3250.70364,09645.78353,1.78
215649.00,025.74,3250.70760,09645.78533,2.33
215650.00,027.34,3250.71140,09645.78725,2.00
215651.00,028.26,3250.71531,09645.78936,0.0353
215652.00,028.46,3250.71916,09645.79162,0.623
215653.00,028.97,3250.72297,09645.79408,0.365
215654.00,028.42,3250.72680,09645.79645,2.27
