214704.00,021.12,3250.40501,09645.85278,2.61
214705.00,021.73,3250.40527,09645.84886,2.45
214706.00,022.09,3250.40570,09645.84494,3.53
214707.00,021.93,3250.40578,09645.84098,4.13
214708.00,021.21,3250.40572,09645.83716,4.56
214709.00,022.01,3250.40573,09645.83315,2.58
214710.00,023.85,3250.40559,09645.82884,2.47
214711.00,023.95,3250.40552,09645.82450,3.18
214712.00,024.32,3250.40552,09645.82007,4.09
214713.00,024.21,3250.40560,09645.81573,3.01
214714.00,024.41,3250.40565,09645.81127,2.85
214715.00,024.67,3250.40573,09645.80680,1.95
214716.00,024.47,3250.40570,09645.80239,2.32
214717.00,024.66,3250.40559,09645.79794,3.02
214718.00,023.67,3250.40564,09645.79366,2.60
214719.00,023.55,3250.40578,09645.78943,3.36
214720.00,022.60,3250.40593,09645.78532,1.72
214721.00,021.92,3250.40607,09645.78137,2.14
214722.00,024.44,3250.40607,09645.77686,2.29
214723.00,024.66,3250.40610,09645.77236,3.62
214724.00,023.58,3250.40609,09645.76807,4.07
214725.00,021.90,3250.40604,09645.76406,2.53
214726.00,019.32,3250.40611,09645.76049,1.96
214728.00,011.60,3250.40626,09645.75551,1.98
214728.00,011.60,3250.40626,09645.75551,1.13
214729.00,012.25,3250.40625,09645.75320,3.54
214730.00,013.20,3250.40625,09645.75075,0.6
214731.00,014.62,3250.40622,09645.74807,2.25
214733.00,015.39,3250.40615,09645.74224,2.00
214734.00,017.39,3250.40601,09645.73904,3.83
214735.00,017.39,3250.40586,09645.73569,0.659
214736.00,018.23,3250.40551,09645.73223,3.13
214737.00,019.01,3250.40551,09645.72852,2.34
214738.00,020.13,3250.40562,09645.72498,2.87
214739.00,020.69,3250.40553,09645.72119,3.46
214740.00,020.69,3250.40539,09645.71738,3.94
214741.00,020.71,3250.40538,09645.71352,3.87
214742.00,021.17,3250.40524,09645.70956,3.05
214743.00,021.68,3250.40514,09645.70560,3.22
214744.00,021.71,3250.40512,09645.70181,3.55
214745.00,016.77,3250.40508,09645.69872,4.13
214746.00,011.78,3250.40514,09645.69652,3.40
214747.00,005.25,3250.40514,09645.69549,4.59
214748.00,002.87,3250.40516,09645.69487,3.72
214749.00,006.38,3250.40516,09645.69364,3.21
214750.00,012.43,3250.40519,09645.69132,4.61
214751.00,016.41,3250.40519,09645.68830,4.40
