0,163811,000.00,3250.77404,09646.74338,-58,0,1,0,0.000000000000
0,163812,000.00,3250.77404,09646.74338,-58.8148148148148,0,108,2381.94444444444,0.000000000000
163815.00,163813,000.00,3250.76061,09646.74614,-58.6915662650602,0,415,2422.59277108434,0.000292000000
163817.00,163814,000.00,3250.76061,09646.74620,-59.0292397660819,0,342,4494.78362573099,0.000292000000
163817.00,163815,000.00,3250.76061,09646.74620,-59.4189944134078,0,179,2673.37430167598,0.000000000000
163818.00,163816,000.00,3250.76061,09646.74623,-59.1679389312977,0,393,2563.93893129771,0.000194666667
163819.00,163817,000.00,3250.76061,09646.74625,-59.6307692307692,0,390,2584.53333333333,0.000194666667
163821.00,163818,000.00,3250.76060,09646.74629,-59.7717391304348,0,368,4172.20652173913,0.000097333333
163821.00,163819,000.00,3250.76060,09646.74629,-59.1005025125628,0,199,2404.21105527638,0.000000000000
163822.00,163820,000.00,3250.76058,09646.74630,-59.3126491646778,0,419,2404.84009546539,0.000097333333
163823.00,163821,000.00,3250.76057,09646.74631,-59.2368421052632,0,418,2413.32535885167,0.000097333333
163824.00,163822,000.00,3250.76054,09646.74634,-59.0535279805353,0,411,2446.43795620438,0.000194666667
163825.00,163823,000.00,3250.76052,09646.74638,-59.3398533007335,0,409,2467.12469437653,0.000097333333
163826.00,163824,000.00,3250.76049,09646.74641,-59.1053921568627,0,408,2468.82352941176,0.000097333333
163827.00,163825,000.00,3250.76046,09646.74645,-59.4458128078818,0,406,2477.33497536946,0.000194666667
163828.00,163826,000.00,3250.76045,09646.74647,-59.1009615384615,0,416,2424.80769230769,0.000194666667
163829.00,163827,000.00,3250.76045,09646.74650,-59.3313609467456,0,169,6490.04733727811,0.000097333333
163830.00,163828,000.00,3250.76045,09646.74651,-58.3395721925134,0,374,2449.24064171123,0.000178666667
163831.00,163829,002.02,3250.76015,09646.74642,-59.4009900990099,0,202,5495.82178217822,0.000000000000
163832.00,163830,002.97,3250.75973,09646.74636,-59.3701657458564,0,362,2500.8453038674,0.000097333333
163833.00,163831,002.77,3250.75935,09646.74620,-61.8004926108374,0,406,2481.50738916256,0.000178666667
163834.00,163832,005.71,3250.75852,09646.74602,-62.5456852791878,0,394,2560.61421319797,0.000194666667
163835.00,163833,007.86,3250.75733,09646.74589,-62.7892156862745,0,408,2467.00490196078,0.000178666667
163836.00,163834,009.89,3250.75583,09646.74589,-62.2694300518135,0,193,5222.75647668394,0.000097333333
163837.00,163835,012.09,3250.75401,09646.74580,-62.9792899408284,0,338,2984.34319526627,0.000000000000
163838.00,163836,011.55,3250.75229,09646.74603,-63.8245614035088,0,399,2519.83458646617,0.000194666667
163839.00,163837,012.39,3250.75043,09646.74606,-63.5558252427184,0,412,2444.96116504854,0.000194666667
163840.00,163838,013.02,3250.74848,09646.74610,-64.1404358353511,0,413,2440.30508474576,0.000194666667
163841.00,163839,013.10,3250.74648,09646.74605,-63.8535980148883,0,403,2495.69230769231,0.000097333333
163842.00,163840,013.16,3250.74447,09646.74614,-64.9170854271357,0,398,2534.60301507538,0.000097333333
163843.00,163841,009.95,3250.74298,09646.74617,-63.2627737226277,0,411,2451.60097323601,0.000097333333
163844.00,163842,006.41,3250.74200,09646.74616,-62.2200488997555,0,409,2460.0586797066,0.000097333333
163846.00,163843,004.72,3250.74076,09646.74614,-62.3624161073826,0,149,13348.5503355705,0.000194666667
163846.00,163844,004.72,3250.74076,09646.74614,-62.0833333333333,0,12,2298.16666666667,0.000000000000
163847.00,163845,005.85,3250.73990,09646.74629,-62.6394230769231,0,416,2416.30769230769,0.000194666667
163848.00,163846,007.54,3250.73898,09646.74699,-66.0143884892086,0,417,2416.75779376499,0.000097333333
163849.00,163847,010.77,3250.73820,09646.74860,-69.8695652173913,0,368,2739.86413043478,0.000097333333
163850.00,163848,013.10,3250.73787,09646.75081,-68.1333333333333,0,375,2684.62933333333,0.000178666667
163851.00,163849,015.96,3250.73779,09646.75356,-67.512,0,250,4034.8,0.000097333333
163852.00,163850,017.83,3250.73785,09646.75665,-66.4771573604061,0,394,2554.18274111675,0.000097333333
163854.00,163851,019.89,3250.73806,09646.76409,-66.0576923076923,0,416,2427.46634615385,0.000097333333
