163815.00,000.00,3250.76061,09646.74614,4.87
163815.00,000.00,3250.76061,09646.74614,4.96
163816.00,000.00,3250.76060,09646.74617,4.33
163817.00,000.00,3250.76061,09646.74620,1.32
163817.00,000.00,3250.76061,09646.74620,1.67
163817.00,000.00,3250.76061,09646.74620,4.94
163818.00,000.00,3250.76061,09646.74623,4.85
163818.00,000.00,3250.76061,09646.74623,4.92
163819.00,000.00,3250.76061,09646.74625,4.85
163819.00,000.00,3250.76061,09646.74625,4.05
163820.00,000.00,3250.76060,09646.74627,4.94
163821.00,000.00,3250.76060,09646.74629,1.55
163821.00,000.00,3250.76060,09646.74629,2.14
163821.00,000.00,3250.76060,09646.74629,4.94
163822.00,000.00,3250.76058,09646.74630,4.94
163822.00,000.00,3250.76058,09646.74630,4.92
163823.00,000.00,3250.76057,09646.74631,4.92
163823.00,000.00,3250.76057,09646.74631,4.89
163824.00,000.00,3250.76054,09646.74634,4.82
163824.00,000.00,3250.76054,09646.74634,4.82
163825.00,000.00,3250.76052,09646.74638,4.73
163825.00,000.00,3250.76052,09646.74638,4.94
163826.00,000.00,3250.76049,09646.74641,4.68
163826.00,000.00,3250.76049,09646.74641,4.89
163827.00,000.00,3250.76046,09646.74645,4.63
163827.00,000.00,3250.76046,09646.74645,4.92
163828.00,000.00,3250.76045,09646.74647,4.89
163828.00,000.00,3250.76045,09646.74647,4.42
163828.00,000.00,3250.76045,09646.74647,4.92
163829.00,000.00,3250.76045,09646.74650,4.94
163830.00,000.00,3250.76045,09646.74651,4.94
163830.00,000.00,3250.76045,09646.74651,4.75
163830.00,000.00,3250.76045,09646.74651,4.94
163831.00,002.02,3250.76015,09646.74642,4.40
163832.00,002.97,3250.75973,09646.74636,4.77
163833.00,002.97,3250.75935,09646.74620,4.66
163833.00,002.77,3250.75935,09646.74620,4.70
163834.00,002.77,3250.75852,09646.74602,4.92
163834.00,005.71,3250.75852,09646.74602,4.37
163835.00,005.71,3250.75733,09646.74589,4.89
163835.00,007.86,3250.75733,09646.74589,4.70
163836.00,009.89,3250.75583,09646.74589,2.89
163836.00,009.89,3250.75583,09646.74589,1.98
163837.00,009.89,3250.75401,09646.74580,4.56
163837.00,012.09,3250.75401,09646.74580,3.39
163838.00,012.09,3250.75229,09646.74603,3.97
163838.00,011.55,3250.75229,09646.74603,4.92
163839.00,011.55,3250.75043,09646.74606,4.73
163839.00,012.39,3250.75043,09646.74606,4.94
163840.00,012.39,3250.74848,09646.74610,4.96
163840.00,013.02,3250.74848,09646.74610,4.77
163841.00,013.02,3250.74648,09646.74605,4.94
163841.00,013.10,3250.74648,09646.74605,4.61
163842.00,013.16,3250.74447,09646.74614,4.92
163842.00,013.16,3250.74447,09646.74614,4.80
163843.00,009.95,3250.74298,09646.74617,4.54
163843.00,009.95,3250.74298,09646.74617,4.77
163844.00,006.41,3250.74200,09646.74616,4.92
163844.00,006.41,3250.74200,09646.74616,4.92
163845.00,006.41,3250.74149,09646.74612,4.47
163845.00,006.41,3250.74149,09646.74612,4.94
163845.00,006.41,3250.74149,09646.74612,4.82
163845.00,006.41,3250.74149,09646.74612,4.89
163847.00,005.85,3250.73990,09646.74629,4.75
163847.00,005.85,3250.73990,09646.74629,4.92
163848.00,007.54,3250.73898,09646.74699,4.94
163848.00,007.54,3250.73898,09646.74699,4.92
163849.00,010.77,3250.73820,09646.74860,4.45
163849.00,010.77,3250.73820,09646.74860,4.45
163850.00,013.10,3250.73787,09646.75081,4.66
163850.00,013.10,3250.73787,09646.75081,3.95
163851.00,015.96,3250.73779,09646.75356,3.74
163851.00,015.96,3250.73779,09646.75356,2.16
163852.00,017.83,3250.73785,09646.75665,4.45
163852.00,017.83,3250.73785,09646.75665,4.82
163853.00,019.89,3250.73798,09646.76011,4.94
163853.00,019.89,3250.73798,09646.76011,4.89
163854.00,022.79,3250.73806,09646.76409,4.87
163854.00,022.79,3250.73806,09646.76409,4.94
163855.00,025.10,3250.73825,09646.76846,4.68
163855.00,025.10,3250.73825,09646.76846,4.85
163856.00,025.93,3250.73825,09646.77299,4.70
163856.00,025.93,3250.73825,09646.77299,4.92
163857.00,027.52,3250.73835,09646.77778,4.94
163857.00,027.52,3250.73835,09646.77778,4.30
163858.00,029.24,3250.73830,09646.78288,4.49
163858.00,029.24,3250.73830,09646.78288,2.16
163859.00,029.62,3250.73852,09646.78804,4.92
163859.00,029.62,3250.73852,09646.78804,4.68
163900.00,030.71,3250.73857,09646.79340,4.02
163900.00,030.71,3250.73857,09646.79340,4.63
163901.00,030.80,3250.73866,09646.79878,4.94
163901.00,030.80,3250.73866,09646.79878,4.05
163902.00,031.06,3250.73879,09646.80421,4.45
163902.00,031.06,3250.73879,09646.80421,3.01
163903.00,031.19,3250.73894,09646.80966,4.56
163903.00,031.19,3250.73894,09646.80966,1.95
163904.00,031.94,3250.73895,09646.81526,4.49
163904.00,031.94,3250.73895,09646.81526,4.89
163905.00,031.86,3250.73894,09646.82084,4.47
163905.00,031.86,3250.73894,09646.82084,4.28
163906.00,031.29,3250.73900,09646.82633,4.73
163906.00,031.29,3250.73900,09646.82633,4.94
163907.00,030.77,3250.73906,09646.83172,4.94
163907.00,030.77,3250.73906,09646.83172,4.73
163908.00,029.23,3250.73908,09646.83683,4.80
163908.00,029.23,3250.73908,09646.83683,4.89
163909.00,027.99,3250.73906,09646.84170,4.54
163909.00,027.99,3250.73906,09646.84170,4.56
163910.00,025.47,3250.73918,09646.84617,4.80
163910.00,025.47,3250.73918,09646.84617,4.92
