113743.890000,-80.324,1
113744.109000,-83.769,1
113744.218000,-82.757,1
113744.328000,-82.293,1
113744.421000,-82.69,1
113744.531000,-82.531,1
113744.671000,-83.932,1
113744.781000,-80.541,1
113744.890000,-77.312,1
113745.109000,-67.598,1
113745.218000,-79.24,1
113745.312000,-82.79,1
113745.421000,-81.451,1
113745.531000,-80.901,1
113745.687000,-82.557,1
113745.859000,-82.081,1
113745.953000,-83.243,1
113746.078000,-81.192,1
113746.171000,-79.547,1
113746.281000,-79.252,1
113746.390000,-80.646,1
113746.500000,-68.693,1
113746.593000,-68.216,1
113746.765000,-81.66,1
113746.937000,-82.568,1
113747.046000,-83.684,1
113747.156000,-81.691,1
113747.265000,-81.603,1
113747.359000,-75.952,1
113747.468000,-78.03,1
113747.578000,-68.725,1
113747.687000,-80.538,1
113747.828000,-83.762,1
113747.937000,-79.67,1
113748.046000,-80.546,1
113748.156000,-81.682,1
113748.250000,-67.003,1
113748.359000,-82.186,1
113748.468000,-83.472,1
113748.578000,-81.965,1
113748.687000,-77.68,1
113748.796000,-76.95,1
113748.921000,-81.691,1
113749.046000,-81.498,1
113749.156000,-81.914,1
113749.265000,-76.281,1
113749.359000,-66.109,1
113749.468000,-83.458,1
113749.578000,-81.468,1
113749.687000,-80.405,1
113749.796000,-66.631,1
113749.937000,-79.754,1
113750.046000,-84.484,1
113750.156000,-65.113,1
113750.265000,-77.519,1
113750.375000,-79.961,1
113750.468000,-75.886,1
113750.578000,-79.797,1
113750.687000,-77.668,1
113750.796000,-78.228,1
113750.906000,-76.666,1
113751.046000,-79.496,1
113751.156000,-82.507,1
113751.265000,-81.164,1
113751.375000,-82.831,1
113751.484000,-64.666,1
113751.625000,-83.035,1
113751.718000,-78.659,1
113751.828000,-64.227,1
113751.937000,-77.084,1
113752.078000,-76.466,1
113752.187000,-79.451,1
113752.296000,-82.872,1
113752.406000,-64.411,1
113752.515000,-63.789,1
113752.609000,-83.524,1
113752.718000,-64.924,1
113752.843000,-83.04,1
113752.953000,-75.787,1
113753.093000,-82.519,1
113753.203000,-81.406,1
113753.312000,-76.309,1
113753.421000,-83.184,1
113753.531000,-82.925,1
113753.640000,-81.376,1
113753.734000,-79.575,1
113753.843000,-76.417,1
113753.953000,-80.503,1
113754.062000,-73.559,1
113754.203000,-82.181,1
113754.312000,-64.545,1
113754.421000,-81.583,1
113754.531000,-82.256,1
113754.625000,-82.28,1
113754.734000,-69.729,1
113754.843000,-83.175,1
113754.953000,-82.942,1
113755.062000,-78.149,1
113755.234000,-82.026,1
113755.390000,-83.268,1
113755.500000,-79.876,1
113755.593000,-78.793,1
113755.703000,-80.538,1
113755.812000,-81.918,1
113755.921000,-75.146,1
113756.031000,-76.281,1
113756.125000,-73.794,1
113756.265000,-81.121,1
113756.375000,-83.501,1
113756.484000,-78.993,1
113756.593000,-77.35,1
113756.703000,-66.644,1
113756.812000,-78.211,1
113756.906000,-82.685,1
113757.015000,-79.465,1
113757.125000,-78.386,1
113757.234000,-81.889,1
113757.375000,-82.46,1
113757.484000,-80.85,1
113757.593000,-76.28,1
113757.703000,-83.395,1
113757.812000,-82.964,1
113757.906000,-80.731,1
113758.015000,-82.35,1
113758.125000,-81.591,1
113758.234000,-80.322,1
113758.406000,-79.975,1
113758.562000,-81.661,1
113758.671000,-82.894,1
113758.781000,-79.517,1
113758.875000,-74.658,1
113758.984000,-75.52,1
113759.093000,-77.647,1
113759.203000,-65.591,1
113759.312000,-72.682,1
113759.468000,-81.206,1
113759.640000,-78.939,1
113759.734000,-77.992,1
113759.843000,-64.466,1
113759.953000,-81.656,1
113800.062000,-82.487,1
113800.156000,-81.426,1
113800.265000,-81.529,1
113800.375000,-74.089,1
113800.531000,-82.19,1
113800.687000,-77.258,1
113800.796000,-83.181,1
113800.906000,-80.764,1
113801.015000,-75.513,1
113801.125000,-66.676,1
113801.218000,-81.019,1
113801.328000,-83.022,1
113801.437000,-79.904,1
113801.593000,-76.772,1
113801.765000,-81.765,1
113801.859000,-79.929,1
113801.968000,-81.072,1
113802.078000,-79.205,1
113802.187000,-64.7,1
113802.296000,-80.521,1
113802.390000,-83.661,1
113802.500000,-79.662,1
113802.671000,-82.608,1
113802.828000,-76.41,1
113802.937000,-78.413,1
113803.046000,-80.631,1
113803.156000,-80.845,1
113803.265000,-65.739,1
113803.359000,-80.076,1
113803.468000,-76.907,1
113803.578000,-75.464,1
113803.750000,-78.768,1
113803.906000,-80.778,1
113804.015000,-77.611,1
113804.125000,-78.297,1
113804.218000,-81.729,1
113804.328000,-81.914,1
113804.437000,-78.379,1
113804.546000,-80.266,1
113804.656000,-82.695,1
113804.812000,-77.824,1
113804.984000,-78.832,1
113805.093000,-78.181,1
113805.203000,-80.951,1
113805.296000,-82.287,1
113805.406000,-76.214,1
113805.515000,-76.316,1
113805.625000,-77.283,1
113805.718000,-79.049,1
113805.890000,-70.147,1
113806.046000,-77.169,1
113806.156000,-79.081,1
113806.265000,-81.83,1
113806.375000,-81.658,1
113806.484000,-81.612,1
113806.578000,-79.603,1
113806.687000,-75.925,1
113806.796000,-82.084,1
113806.968000,-81.358,1
113807.125000,-77.959,1
113807.234000,-77.684,1
113807.343000,-78.992,1
113807.453000,-81.088,1
113807.546000,-82.984,1
113807.656000,-81.039,1
113807.765000,-76.351,1
113807.890000,-82.236,1
113808.031000,-80.359,1
113808.140000,-78.363,1
113808.250000,-77.433,1
113808.359000,-79.071,1
113808.468000,-76.228,1
113808.562000,-81.702,1
113808.671000,-75.831,1
113808.781000,-75.845,1
113808.890000,-78.584,1
113809.078000,-83.418,1
113809.265000,-76.145,1
113809.375000,-79.567,1
113809.484000,-79.598,1
113809.609000,-73.175,1
113809.718000,-70.325,1
113809.828000,-75.912,1
113809.953000,-77.806,1
113810.109000,-78.36,1
113810.234000,-63.925,1
113810.359000,-77.394,1
113810.468000,-76.77,1
113810.593000,-74.382,1
113810.703000,-76.957,1
113810.828000,-75.998,1
113810.937000,-80.517,1
113811.062000,-76.935,1
113811.203000,-79.301,1
113811.328000,-82.297,1
113811.437000,-79.325,1
113811.531000,-76.429,1
113811.640000,-80.975,1
113811.750000,-63.823,1
113811.859000,-78.399,1
113811.984000,-80.824,1
113812.093000,-75.964,1
113812.250000,-77.248,1
113812.375000,-80.118,1
113812.484000,-64.838,1
113812.609000,-80.44,1
113812.718000,-79.589,1
113812.843000,-63.399,1
113812.953000,-76.989,1
113813.078000,-79.831,1
113813.187000,-77.621,1
113813.343000,-74.945,1
113813.453000,-77.44,1
113813.578000,-79.067,1
113813.687000,-37.469,1
113813.812000,-75.951,1
113813.921000,-78.38,1
113814.046000,-80.8,1
113814.156000,-83.935,1
113814.281000,-76.762,1
113814.421000,-28.628,1
113814.546000,-81.577,1
113814.671000,-33.809,1
113814.781000,-77.538,1
113814.890000,-77.334,1
113815.015000,-78.023,1
113815.140000,-78.281,1
113815.250000,-78.254,1
113815.375000,-78.425,1
113815.515000,-78.957,1
113815.640000,-77.763,1
113815.750000,-78.479,1
113815.875000,-72.16,1
113815.984000,-77.479,1
113816.109000,-79.373,1
113816.234000,-80.132,1
113816.343000,-78.221,1
113816.453000,-82.572,1
113816.593000,-82.572,1
113816.703000,-82.804,1
113816.796000,-81.848,1
113816.906000,-75.454,1
113817.031000,-63.27,1
113817.156000,-79.674,1
113817.265000,-77.883,1
113817.375000,-74.245,1
113817.531000,-79.421,1
113817.656000,-80.943,1
113817.765000,-77.694,1
113817.890000,-75.959,1
113818.125000,-80.442,1
113818.234000,-62.767,1
113818.359000,-77.497,1
113818.468000,-84.074,1
113818.625000,-78.124,1
113818.750000,-65.846,1
113818.859000,-78.93,1
113818.984000,-81.044,1
113819.109000,-79.851,1
113819.218000,-78.752,1
113819.343000,-76.693,1
113819.453000,-75.193,1
113819.609000,-76.484,1
113819.718000,-76.858,1
113819.843000,-65.156,1
113819.953000,-77.943,1
113820.078000,-76.196,1
113820.187000,-78.12,1
113820.312000,-77.964,1
113820.421000,-79.095,1
113820.531000,-78.585,1
