13.736666666667,13.745000000000,4.480000000000,2.267666666667,4.493333333333,3.580000000000,-64.015748031496,-62.727272727273,-63.237851662404,-65.736972704715,2640.204724409450,8309.142857142861,2573.493606138110,2570.883374689830,0.024762333333,0.000749000000,0.000194666667,0.000097333333,-76.030000000000,-87.532714285714,-23.723250000000,-74.295500000000,13.168331645607,8.825073469898,2.039181890237,11.985369327035
13.794166666667,13.745000000000,4.480000000000,2.267666666667,4.800000000000,3.580000000000,-64.015748031496,-62.727272727273,-61.797979797980,-65.736972704715,2640.204724409450,8309.142857142861,5548.111111111110,2570.883374689830,0.024762333333,0.000749000000,0.000097333333,0.000097333333,-76.030000000000,-87.532714285714,-26.139333333333,-74.295500000000,13.168331645607,8.825073469898,2.371783188745,11.985369327035
13.641666666667,13.745000000000,4.480000000000,2.267666666667,4.510000000000,3.580000000000,-64.015748031496,-62.727272727273,-63.000000000000,-65.736972704715,2640.204724409450,8309.142857142861,2509.735660847880,2570.883374689830,0.024762333333,0.000749000000,0.000194666667,0.000097333333,-76.030000000000,-87.532714285714,-26.151500000000,-74.295500000000,13.168331645607,8.825073469898,2.226951594417,11.985369327035
13.596666666667,13.745000000000,4.480000000000,2.267666666667,4.920000000000,3.580000000000,-64.015748031496,-62.727272727273,-63.411764705882,-65.736972704715,2640.204724409450,8309.142857142861,4314.501960784310,2570.883374689830,0.024762333333,0.000749000000,0.000097333333,0.000097333333,-76.030000000000,-87.532714285714,-27.381333333333,-74.295500000000,13.168331645607,8.825073469898,1.985509791083,11.985369327035
13.696666666667,13.745000000000,4.480000000000,2.267666666667,4.880000000000,3.580000000000,-64.015748031496,-62.727272727273,-61.698564593301,-65.736972704715,2640.204724409450,8309.142857142861,2406.110047846890,2570.883374689830,0.024762333333,0.000749000000,0.000097333333,0.000097333333,-76.030000000000,-87.532714285714,-26.518000000000,-74.295500000000,13.168331645607,8.825073469898,1.598800030230,11.985369327035
13.751666666667,13.745000000000,4.480000000000,2.267666666667,4.550000000000,3.580000000000,-64.015748031496,-62.727272727273,-61.158415841584,-65.736972704715,2640.204724409450,8309.142857142861,2424.960396039600,2570.883374689830,0.024762333333,0.000749000000,0.000178666667,0.000097333333,-76.030000000000,-87.532714285714,-26.558000000000,-74.295500000000,13.168331645607,8.825073469898,1.697109900136,11.985369327035
13.626666666667,13.745000000000,4.480000000000,2.267666666667,4.315000000000,3.580000000000,-64.015748031496,-62.727272727273,-61.339759036145,-65.736972704715,2640.204724409450,8309.142857142861,2425.937349397590,2570.883374689830,0.024762333333,0.000749000000,0.000194666667,0.000097333333,-76.030000000000,-87.532714285714,-26.481500000000,-74.295500000000,13.168331645607,8.825073469898,1.824886421861,11.985369327035
16.145000000000,14.025000000000,3.410000000000,0.800000000000,2.025000000000,4.320000000000,-60.016304347826,-67.896739130435,-69.114754098361,-65.658823529412,2737.190217391300,5060.663043478260,3295.344262295080,2960.705882352940,0.009916666667,0.001091333333,0.000097333333,0.000292000000,-86.815500000000,-89.505142857143,-40.394000000000,-79.444500000000,12.413288754519,9.221571120909,5.882022308089,12.245753412019
19.898750000000,16.020000000000,3.225000000000,0.596000000000,3.425000000000,4.100000000000,-62.147132169576,-69.047619047619,-67.750684931507,-65.806629834254,2508.084788029930,9484.952380952380,2758.734246575340,2758.193370165750,0.004769666667,0.000830333333,0.000097333333,0.000000000000,-79.999400000000,-82.184666666667,-57.371000000000,-78.194000000000,12.235826954914,12.780896799094,17.315511761658,12.775966304981
18.423750000000,14.972500000000,4.585000000000,1.390000000000,0.470000000000,4.725000000000,-62.605351170569,-71.475806451613,-75.813278008299,-62.759575083105,3376.588628762540,4783.516129032260,4179.950207468880,2468.131570072745,0.007192333333,0.000423666667,0.000097333333,0.000446666667,-75.715000000000,-90.559833333333,-56.603000000000,-79.437000000000,12.355875033120,12.213739277680,26.041963402149,7.696865841548
19.390000000000,18.362500000000,3.045000000000,1.780000000000,0.458500000000,4.670000000000,-64.525691699605,-69.017021276596,-76.506993006993,-65.440806045340,3979.154150197630,2799.574468085110,3529.517482517480,2538.921914357680,0.008549696970,0.000667666667,0.000194666667,0.000194666667,-82.442200000000,-87.221285714286,-57.778500000000,-83.060000000000,12.989405781534,11.637893244397,29.411641683366,13.300269885218
15.872500000000,20.450000000000,1.165000000000,1.107000000000,0.482000000000,4.695000000000,-69.039603960396,-70.040000000000,-76.675675675676,-63.165841584158,9380.633663366340,4385.312000000000,3031.351351351350,2493.519801980200,0.003089333333,0.000359333333,0.000097333333,0.000194666667,-86.592875000000,-88.543500000000,-41.695000000000,-60.422000000000,13.874911382497,10.518316955663,27.658205702672,9.674549853006
15.107500000000,20.112500000000,1.224000000000,1.107000000000,0.470000000000,4.695000000000,-69.381578947368,-70.040000000000,-74.946428571429,-63.165841584158,5830.184210526320,4385.312000000000,4496.642857142860,2493.519801980200,0.001593333333,0.000359333333,0.000097333333,0.000194666667,-85.696100000000,-88.543500000000,-48.838000000000,-60.422000000000,14.183184144626,10.518316955663,23.142770933526,9.674549853006
15.462500000000,19.587500000000,1.224000000000,1.107000000000,0.458500000000,1.976666666667,-69.381578947368,-70.040000000000,-77.337837837838,-65.635242929659,5830.184210526320,4385.312000000000,4517.639639639640,4177.895968484800,0.001593333333,0.000359333333,0.000194666667,0.000097333333,-85.696100000000,-88.543500000000,-39.089000000000,-66.565666666667,14.183184144626,10.518316955663,18.911546776559,13.284696189799
15.087500000000,17.445000000000,1.460000000000,3.635000000000,0.458500000000,1.976666666667,-72.804195804196,-71.329608938547,-74.856617647059,-65.635242929659,7165.048951048950,2811.916201117320,3705.080882352940,4177.895968484800,0.001577333333,0.000000000000,0.000097333333,0.000097333333,-83.667272727273,-79.751666666667,-49.735500000000,-66.565666666667,14.909595836300,10.537125633046,12.162045367141,13.284696189799
