160809.00,160824.486161,-51,1
160809.00,160824.488669,-53,1
160809.00,160824.491203,-53,1
160809.00,160824.493504,-53,1
160809.00,160824.495806,-53,1
160809.00,160824.498181,-53,1
160809.00,160824.500634,-51,1
160809.00,160824.503112,-53,1
160809.00,160824.505781,-54,1
160809.00,160824.507997,-53,1
160809.00,160824.510504,-53,1
160809.00,160824.512760,-54,1
160809.00,160824.515198,-52,1
160809.00,160824.517813,-53,1
160809.00,160824.520038,-54,1
160809.00,160824.522276,-53,1
160809.00,160824.524621,-54,1
160809.00,160824.527108,-53,1
160809.00,160824.529527,-53,1
160809.00,160824.532005,-53,1
160809.00,160824.534512,-50,1
160809.00,160824.536787,-54,1
160809.00,160824.539282,-53,1
160809.00,160824.541599,-51,1
160809.00,160824.544175,-52,1
160809.00,160824.546618,-53,1
160809.00,160824.549065,-51,1
160809.00,160824.551489,-52,1
160809.00,160824.554075,-53,1
160809.00,160824.556523,-53,1
160809.00,160824.559103,-53,1
160809.00,160824.561351,-53,1
160809.00,160824.563590,-53,1
160809.00,160824.565804,-53,1
160809.00,160824.568322,-54,1
160809.00,160824.570843,-51,1
160809.00,160824.573213,-53,1
160809.00,160824.575466,-53,1
160809.00,160824.577823,-53,1
160809.00,160824.580381,-54,1
160809.00,160824.582967,-53,1
160809.00,160824.585501,-53,1
160809.00,160824.588048,-54,1
160809.00,160824.590505,-54,1
160809.00,160824.592968,-53,1
160809.00,160824.595155,-50,1
160809.00,160824.597682,-53,1
160809.00,160824.600040,-53,1
160809.00,160824.602348,-53,1
160809.00,160824.604933,-53,1
160809.00,160824.607492,-53,1
160809.00,160824.609757,-53,1
160809.00,160824.611977,-53,1
160809.00,160824.614183,-54,1
160809.00,160824.616808,-53,1
160809.00,160824.618980,-54,1
160809.00,160824.621353,-54,1
160809.00,160824.623573,-50,1
160809.00,160824.625806,-53,1
160809.00,160824.628143,-53,1
160809.00,160824.630621,-52,1
160809.00,160824.632915,-53,1
160809.00,160824.635409,-53,1
160809.00,160824.637689,-53,1
160809.00,160824.640034,-51,1
160809.00,160824.642405,-53,1
160809.00,160824.644859,-54,1
160809.00,160824.647073,-53,1
160809.00,160824.649415,-53,1
160809.00,160824.651691,-54,1
160809.00,160824.654236,-53,1
160809.00,160824.656660,-53,1
160809.00,160824.659251,-54,1
160809.00,160824.661436,-53,1
160809.00,160824.663666,-50,1
160809.00,160824.666240,-50,1
160809.00,160824.668729,-53,1
160809.00,160824.671029,-53,1
160809.00,160824.673403,-53,1
160809.00,160824.675627,-53,1
160809.00,160824.678236,-53,1
160809.00,160824.680705,-54,1
160809.00,160824.683077,-53,1
160809.00,160824.685248,-54,1
160809.00,160824.687590,-50,1
160809.00,160824.689686,-50,1
160809.00,160824.692031,-53,1
160809.00,160824.694455,-54,1
160809.00,160824.697009,-54,1
160809.00,160824.699468,-53,1
160809.00,160824.701867,-53,1
160809.00,160824.704052,-53,1
160809.00,160824.706377,-54,1
160809.00,160824.708856,-53,1
160809.00,160824.711356,-53,1
160809.00,160824.713700,-53,1
160809.00,160824.715945,-54,1
160809.00,160824.718529,-54,1
160809.00,160824.720970,-50,1
160809.00,160824.723482,-53,1
160809.00,160824.726018,-51,1
160809.00,160824.728467,-53,1
160809.00,160824.730947,-54,1
160809.00,160824.733387,-53,1
160809.00,160824.735667,-53,1
160809.00,160824.738162,-54,1
160809.00,160824.740515,-53,1
160809.00,160824.742968,-54,1
160809.00,160824.745375,-50,1
160809.00,160824.747672,-53,1
160809.00,160824.749977,-54,1
160809.00,160824.752295,-52,1
160809.00,160824.754562,-53,1
160809.00,160824.756934,-53,1
160809.00,160824.759558,-53,1
160809.00,160824.761999,-53,1
160809.00,160824.764585,-53,1
160809.00,160824.766985,-54,1
160809.00,160824.769463,-53,1
160809.00,160824.772060,-54,1
160809.00,160824.774503,-53,1
160809.00,160824.777097,-53,1
160809.00,160824.779216,-52,1
160809.00,160824.781743,-54,1
160809.00,160824.784298,-53,1
160809.00,160824.786786,-53,1
160809.00,160824.789385,-53,1
160809.00,160824.791493,-53,1
160809.00,160824.793718,-54,1
160809.00,160824.796123,-54,1
160809.00,160824.798461,-50,1
160809.00,160824.800705,-51,1
160809.00,160824.803179,-53,1
160809.00,160824.805695,-50,1
160809.00,160824.807948,-53,1
160809.00,160824.810347,-53,1
160809.00,160824.812694,-53,1
160809.00,160824.815244,-54,1
160809.00,160824.817607,-53,1
160809.00,160824.819917,-53,1
160809.00,160824.822347,-54,1
160809.00,160824.824901,-52,1
160809.00,160824.827434,-81,1
160809.00,160824.829619,-53,1
160809.00,160824.841152,-51,1
160809.00,160824.843692,-51,1
160809.00,160824.845970,-72,1
160809.00,160824.850750,-51,1
160809.00,160824.853296,-54,1
160809.00,160824.857938,-52,1
160809.00,160824.860431,-53,1
160809.00,160824.865421,-53,1
160809.00,160824.867940,-51,1
160809.00,160824.872489,-50,1
160809.00,160824.874966,-50,1
160809.00,160824.877206,-81,1
160809.00,160824.879631,-52,1
160809.00,160824.903582,-53,1
160809.00,160824.908249,-80,1
160809.00,160824.913144,-51,1
160809.00,160824.917911,-80,1
160809.00,160824.920332,-52,1
160809.00,160824.922517,-53,1
160809.00,160824.924858,-51,1
160809.00,160824.927207,-53,1
160809.00,160824.938571,-54,1
160809.00,160824.950055,-51,1
160809.00,160824.954627,-73,1
160809.00,160824.957247,-50,1
160809.00,160824.959563,-53,1
160809.00,160824.962070,-51,1
160809.00,160824.967040,-54,1
160809.00,160824.969572,-53,1
160809.00,160824.971896,-80,1
160809.00,160824.974450,-52,1
160809.00,160824.979456,-53,1
160809.00,160824.981858,-53,1
160809.00,160824.984203,-53,1
160809.00,160824.986798,-51,1
160809.00,160824.989251,-80,1
160809.00,160824.991563,-53,1
160809.00,160824.996651,-54,1
160809.00,160824.999232,-53,1
160809.00,160825.001487,-50,1
160809.00,160825.004029,-50,1
160809.00,160825.006299,-50,1
160809.00,160825.008861,-54,1
160809.00,160825.013323,-50,1
160809.00,160825.015657,-52,1
160809.00,160825.017932,-83,1
160809.00,160825.020430,-50,1
160809.00,160825.022803,-51,1
160809.00,160825.025149,-68,1
160809.00,160825.027634,-54,1
160809.00,160825.041943,-81,1
160809.00,160825.044484,-53,1
160809.00,160825.055826,-52,1
160809.00,160825.060570,-81,1
160809.00,160825.064925,-52,1
160809.00,160825.067244,-51,1
160809.00,160825.069563,-81,1
160809.00,160825.071843,-81,1
160809.00,160825.074408,-51,1
160809.00,160825.076765,-50,1
160809.00,160825.081197,-50,1
160809.00,160825.083386,-53,1
160809.00,160825.088183,-50,1
160809.00,160825.092962,-50,1
160809.00,160825.098129,-53,1
160809.00,160825.100679,-53,1
160809.00,160825.103155,-54,1
160809.00,160825.105704,-53,1
160809.00,160825.108230,-53,1
160809.00,160825.110576,-53,1
160809.00,160825.113163,-53,1
160809.00,160825.115541,-54,1
160809.00,160825.118022,-53,1
160809.00,160825.120379,-53,1
160809.00,160825.122961,-53,1
160809.00,160825.125141,-53,1
160809.00,160825.127333,-52,1
160809.00,160825.129673,-52,1
160809.00,160825.131907,-54,1
160809.00,160825.134322,-54,1
160809.00,160825.136652,-53,1
160809.00,160825.139044,-53,1
160809.00,160825.141496,-53,1
160809.00,160825.144002,-53,1
160809.00,160825.146452,-52,1
160809.00,160825.149040,-53,1
160809.00,160825.151414,-51,1
160809.00,160825.153786,-50,1
160809.00,160825.156219,-54,1
160809.00,160825.158611,-54,1
160809.00,160825.160956,-53,1
160809.00,160825.163462,-53,1
160809.00,160825.165812,-53,1
160809.00,160825.168071,-53,1
160809.00,160825.170337,-54,1
160809.00,160825.172868,-53,1
160809.00,160825.175251,-54,1
160809.00,160825.177610,-53,1
160809.00,160825.179896,-53,1
160809.00,160825.182356,-52,1
160809.00,160825.184675,-53,1
160809.00,160825.187075,-53,1
160809.00,160825.189581,-53,1
160809.00,160825.191899,-54,1
160809.00,160825.194271,-53,1
160809.00,160825.196785,-54,1
160809.00,160825.199173,-53,1
160809.00,160825.201523,-54,1
160809.00,160825.203862,-50,1
160809.00,160825.206157,-53,1
160809.00,160825.208708,-53,1
160809.00,160825.211066,-54,1
160809.00,160825.213439,-53,1
160809.00,160825.215923,-54,1
160809.00,160825.218507,-53,1
160809.00,160825.220921,-53,1
160809.00,160825.223194,-53,1
160809.00,160825.225689,-53,1
160809.00,160825.228099,-52,1
160809.00,160825.230337,-50,1
160809.00,160825.232709,-54,1
160809.00,160825.234919,-54,1
160809.00,160825.237485,-53,1
160809.00,160825.240007,-50,1
160809.00,160825.242195,-54,1
160809.00,160825.244644,-50,1
160809.00,160825.247073,-53,1
160809.00,160825.249473,-52,1
160809.00,160825.251872,-54,1
160809.00,160825.254338,-53,1
160809.00,160825.256838,-52,1
160809.00,160825.259256,-51,1
160809.00,160825.261816,-53,1
160809.00,160825.264402,-53,1
160809.00,160825.266935,-54,1
160809.00,160825.269495,-53,1
160809.00,160825.272038,-51,1
160809.00,160825.274480,-53,1
160809.00,160825.276917,-51,1
160809.00,160825.279289,-53,1
160809.00,160825.281678,-54,1
160809.00,160825.284013,-52,1
160809.00,160825.286498,-50,1
160809.00,160825.289086,-54,1
160809.00,160825.291405,-53,1
160809.00,160825.293936,-53,1
160809.00,160825.296235,-53,1
160809.00,160825.298554,-54,1
160809.00,160825.300956,-54,1
160809.00,160825.303557,-53,1
160809.00,160825.305772,-53,1
160809.00,160825.308115,-53,1
160809.00,160825.310425,-52,1
160809.00,160825.312831,-54,1
160809.00,160825.315137,-52,1
160809.00,160825.317659,-53,1
160809.00,160825.319839,-53,1
160809.00,160825.322373,-51,1
160809.00,160825.324799,-51,1
160809.00,160825.327290,-53,1
160809.00,160825.329757,-53,1
160809.00,160825.332207,-54,1
160809.00,160825.334527,-53,1
160809.00,160825.337091,-54,1
160809.00,160825.339325,-54,1
160809.00,160825.341670,-54,1
160809.00,160825.343883,-53,1
160809.00,160825.346124,-54,1
160809.00,160825.348460,-54,1
160809.00,160825.350870,-53,1
160809.00,160825.353319,-53,1
160809.00,160825.355852,-54,1
160809.00,160825.358430,-53,1
160809.00,160825.360649,-54,1
160809.00,160825.362968,-53,1
160809.00,160825.365267,-53,1
160809.00,160825.367656,-53,1
160809.00,160825.370084,-50,1
160809.00,160825.372350,-53,1
160809.00,160825.374905,-54,1
160809.00,160825.377225,-53,1
160809.00,160825.379786,-53,1
160809.00,160825.382373,-53,1
160809.00,160825.384824,-54,1
160809.00,160825.387168,-53,1
160809.00,160825.389567,-53,1
160809.00,160825.391807,-53,1
160809.00,160825.394205,-53,1
160809.00,160825.396710,-50,1
160809.00,160825.398924,-53,1
160809.00,160825.401456,-53,1
160809.00,160825.404042,-53,1
160809.00,160825.406487,-53,1
160809.00,160825.408765,-50,1
160809.00,160825.411105,-54,1
160809.00,160825.413535,-53,1
160809.00,160825.415803,-53,1
160809.00,160825.418034,-51,1
160809.00,160825.420352,-53,1
160809.00,160825.422738,-50,1
160809.00,160825.425218,-53,1
160809.00,160825.427469,-50,1
160809.00,160825.430148,-53,1
160809.00,160825.432267,-51,1
160809.00,160825.434667,-53,1
160809.00,160825.437062,-54,1
160809.00,160825.439333,-54,1
160809.00,160825.441599,-53,1
160809.00,160825.443800,-53,1
160809.00,160825.446318,-53,1
160809.00,160825.448740,-53,1
160809.00,160825.451070,-54,1
160809.00,160825.453406,-54,1
160809.00,160825.455911,-53,1
160809.00,160825.458311,-53,1
160809.00,160825.460544,-52,1
160809.00,160825.463077,-54,1
160809.00,160825.465354,-53,1
160809.00,160825.467703,-51,1
160809.00,160825.469898,-53,1
160809.00,160825.472379,-53,1
160809.00,160825.474669,-53,1
160809.00,160825.477255,-54,1
160810.00,160825.479627,-54,1
160810.00,160825.482074,-53,1
160810.00,160825.484318,-52,1
160810.00,160825.486564,-54,1
160810.00,160825.488962,-53,1
160810.00,160825.491549,-54,1
160810.00,160825.493862,-53,1
160810.00,160825.496290,-54,1
160810.00,160825.498873,-53,1
160810.00,160825.501459,-54,1
160810.00,160825.503751,-50,1
160810.00,160825.506044,-53,1
160810.00,160825.508341,-53,1
160810.00,160825.510818,-53,1
160810.00,160825.513265,-53,1
160810.00,160825.515636,-53,1
160810.00,160825.518197,-50,1
160810.00,160825.520729,-50,1
160810.00,160825.523022,-53,1
160810.00,160825.525280,-53,1
160810.00,160825.527801,-53,1
160810.00,160825.530215,-50,1
160810.00,160825.532696,-54,1
160810.00,160825.534962,-52,1
160810.00,160825.537468,-53,1
160810.00,160825.539706,-53,1
160810.00,160825.542024,-54,1
160810.00,160825.544424,-53,1
160810.00,160825.546904,-54,1
160810.00,160825.549380,-54,1
160810.00,160825.551805,-53,1
160810.00,160825.554100,-51,1
160810.00,160825.556386,-53,1
160810.00,160825.558702,-54,1
160810.00,160825.561273,-54,1
160810.00,160825.563800,-53,1
160810.00,160825.566195,-53,1
160810.00,160825.568652,-53,1
160810.00,160825.571300,-54,1
160810.00,160825.573613,-54,1
160810.00,160825.576199,-53,1
160810.00,160825.578927,-54,1
160810.00,160825.581023,-54,1
160810.00,160825.583210,-53,1
160810.00,160825.585425,-54,1
160810.00,160825.587875,-54,1
160810.00,160825.590269,-53,1
160810.00,160825.592483,-53,1
160810.00,160825.594879,-54,1
160810.00,160825.597164,-53,1
160810.00,160825.599387,-53,1
160810.00,160825.601776,-53,1
160810.00,160825.604075,-54,1
160810.00,160825.606281,-54,1
160810.00,160825.608699,-53,1
160810.00,160825.611136,-53,1
160810.00,160825.613577,-54,1
160810.00,160825.615886,-54,1
160810.00,160825.618156,-52,1
160810.00,160825.620279,-54,1
160810.00,160825.622756,-53,1
160810.00,160825.625146,-53,1
160810.00,160825.627474,-53,1
160810.00,160825.629872,-53,1
160810.00,160825.632193,-53,1
160810.00,160825.634629,-53,1
160810.00,160825.636860,-51,1
160810.00,160825.639075,-52,1
160810.00,160825.641494,-53,1
160810.00,160825.643760,-53,1
160810.00,160825.646118,-54,1
160810.00,160825.648639,-53,1
160810.00,160825.651171,-53,1
160810.00,160825.653516,-53,1
160810.00,160825.655839,-53,1
160810.00,160825.658311,-53,1
160810.00,160825.660544,-54,1
160810.00,160825.662710,-53,1
160810.00,160825.665222,-53,1
160810.00,160825.667694,-54,1
160810.00,160825.670279,-54,1
160810.00,160825.672536,-53,1
160810.00,160825.674756,-50,1
160810.00,160825.676944,-53,1
160810.00,160825.679132,-50,1
160810.00,160825.681582,-53,1
160810.00,160825.683968,-54,1
160810.00,160825.686351,-54,1
160810.00,160825.688713,-51,1
160810.00,160825.691069,-53,1
160810.00,160825.693417,-53,1
160810.00,160825.695657,-54,1
160810.00,160825.697869,-54,1
160810.00,160825.700451,-53,1
160810.00,160825.702723,-54,1
160810.00,160825.705291,-54,1
160810.00,160825.707492,-53,1
160810.00,160825.709928,-53,1
160810.00,160825.712289,-51,1
160810.00,160825.714635,-53,1
160810.00,160825.717117,-53,1
160810.00,160825.719351,-53,1
160810.00,160825.721643,-53,1
160810.00,160825.724176,-54,1
160810.00,160825.726364,-53,1
160810.00,160825.728701,-53,1
160810.00,160825.730890,-51,1
160810.00,160825.733224,-54,1
160810.00,160825.735711,-52,1
160810.00,160825.738007,-52,1
160810.00,160825.740567,-50,1
160810.00,160825.742834,-51,1
160810.00,160825.745189,-53,1
160810.00,160825.747680,-54,1
160810.00,160825.749973,-53,1
160810.00,160825.752294,-53,1
160810.00,160825.754506,-53,1
160810.00,160825.756943,-52,1
160810.00,160825.759359,-54,1
160810.00,160825.761598,-53,1
160810.00,160825.763856,-53,1
160810.00,160825.766349,-54,1
160810.00,160825.768639,-53,1
160810.00,160825.771032,-52,1
160810.00,160825.773510,-53,1
160810.00,160825.775945,-53,1
160810.00,160825.778281,-51,1
160810.00,160825.780548,-53,1
160810.00,160825.783025,-53,1
160810.00,160825.785453,-53,1
160810.00,160825.787685,-53,1
160810.00,160825.789928,-54,1
160810.00,160825.792246,-54,1
160810.00,160825.794566,-52,1
160810.00,160825.796748,-53,1
160810.00,160825.799302,-54,1
160810.00,160825.801869,-53,1
160810.00,160825.804457,-53,1
160810.00,160825.806910,-53,1
160810.00,160825.809278,-53,1
160810.00,160825.811707,-53,1
160810.00,160825.814238,-53,1
160810.00,160825.816661,-53,1
160810.00,160825.819090,-53,1
160810.00,160825.821408,-53,1
160810.00,160825.823781,-53,1
160810.00,160825.826390,-53,1
160810.00,160825.828788,-54,1
160810.00,160825.830951,-54,1
160810.00,160825.833510,-53,1
160810.00,160825.835729,-54,1
160810.00,160825.838093,-51,1
160810.00,160825.840546,-53,1
160810.00,160825.842812,-50,1
160810.00,160825.845225,-53,1
160810.00,160825.847683,-53,1
160810.00,160825.849820,-53,1
160810.00,160825.852173,-54,1
160810.00,160825.854457,-53,1
160810.00,160825.856852,-54,1
160810.00,160825.859281,-53,1
160810.00,160825.861613,-53,1
160810.00,160825.863943,-53,1
160810.00,160825.866589,-54,1
160810.00,160825.868776,-54,1
160810.00,160825.871170,-53,1
160810.00,160825.873673,-53,1
160810.00,160825.876135,-54,1
160810.00,160825.878445,-50,1
160810.00,160825.880952,-53,1
160810.00,160825.883349,-54,1
160810.00,160825.885643,-53,1
160810.00,160825.888270,-53,1
160810.00,160825.890801,-52,1
160810.00,160825.893264,-53,1
160810.00,160825.895430,-53,1
160810.00,160825.897739,-53,1
160810.00,160825.899953,-53,1
160810.00,160825.902271,-53,1
160810.00,160825.904435,-53,1
160810.00,160825.906782,-53,1
160810.00,160825.909074,-53,1
160810.00,160825.911385,-53,1
160810.00,160825.913752,-54,1
160810.00,160825.915972,-54,1
160810.00,160825.918203,-53,1
160810.00,160825.920400,-54,1
160810.00,160825.922891,-54,1
160810.00,160825.925187,-53,1
160810.00,160825.927375,-54,1
160810.00,160825.929613,-50,1
160810.00,160825.931771,-54,1
160810.00,160825.934224,-53,1
160810.00,160825.936469,-54,1
160810.00,160825.938835,-53,1
160810.00,160825.941393,-53,1
160810.00,160825.943925,-53,1
160810.00,160825.946428,-53,1
160810.00,160825.948856,-53,1
160810.00,160825.951230,-50,1
160810.00,160825.953530,-50,1
160810.00,160825.956087,-54,1
160810.00,160825.958535,-52,1
160810.00,160825.960717,-54,1
160810.00,160825.963118,-53,1
160810.00,160825.965769,-54,1
160810.00,160825.967994,-53,1
160810.00,160825.970448,-53,1
160810.00,160825.972847,-53,1
160810.00,160825.975270,-53,1
160810.00,160825.977754,-50,1
160810.00,160825.979963,-53,1
160810.00,160825.982310,-51,1
160810.00,160825.984547,-51,1
160810.00,160825.986862,-53,1
160810.00,160825.989211,-54,1
160810.00,160825.991477,-53,1
160810.00,160825.993849,-53,1
160810.00,160825.996146,-53,1
160810.00,160825.998733,-54,1
160810.00,160826.000991,-53,1
160810.00,160826.003230,-53,1
160810.00,160826.005635,-50,1
160810.00,160826.008187,-53,1
160810.00,160826.010531,-53,1
160810.00,160826.012985,-53,1
160810.00,160826.015368,-53,1
160810.00,160826.017944,-50,1
160810.00,160826.020206,-54,1
160810.00,160826.022790,-50,1
160810.00,160826.025280,-54,1
160810.00,160826.027486,-54,1
160810.00,160826.029778,-50,1
160810.00,160826.032284,-54,1
160810.00,160826.034601,-53,1
160810.00,160826.037098,-50,1
160810.00,160826.039450,-54,1
160810.00,160826.041800,-54,1
160810.00,160826.044169,-50,1
160810.00,160826.046404,-54,1
160810.00,160826.048726,-54,1
160810.00,160826.051018,-53,1
160810.00,160826.053210,-53,1
160810.00,160826.055471,-53,1
160810.00,160826.057842,-50,1
160810.00,160826.060345,-53,1
160810.00,160826.062554,-53,1
160810.00,160826.064904,-54,1
160810.00,160826.067276,-53,1
160810.00,160826.069462,-52,1
160810.00,160826.071675,-53,1
160810.00,160826.073965,-50,1
160810.00,160826.076557,-53,1
160810.00,160826.078757,-52,1
160810.00,160826.081106,-54,1
160810.00,160826.083506,-54,1
160810.00,160826.085798,-51,1
160810.00,160826.088109,-54,1
160810.00,160826.090327,-53,1
160810.00,160826.092512,-53,1
160810.00,160826.094688,-53,1
160810.00,160826.096884,-53,1
160810.00,160826.099254,-54,1
160810.00,160826.101681,-51,1
160810.00,160826.104106,-54,1
160810.00,160826.106249,-53,1
160810.00,160826.108871,-53,1
160810.00,160826.111326,-53,1
160810.00,160826.113703,-53,1
160810.00,160826.115903,-53,1
160810.00,160826.118357,-54,1
160810.00,160826.120944,-53,1
160810.00,160826.123326,-53,1
160810.00,160826.125619,-53,1
160810.00,160826.128261,-53,1
160810.00,160826.130735,-53,1
160810.00,160826.133001,-54,1
160810.00,160826.135488,-51,1
160810.00,160826.137986,-53,1
160810.00,160826.140198,-50,1
160810.00,160826.142650,-50,1
160810.00,160826.144835,-53,1
160810.00,160826.147305,-54,1
160810.00,160826.149818,-53,1
160810.00,160826.152007,-53,1
160810.00,160826.154372,-53,1
160810.00,160826.156771,-50,1
160810.00,160826.159094,-53,1
160810.00,160826.161279,-53,1
160810.00,160826.163811,-53,1
160810.00,160826.166030,-53,1
160810.00,160826.168545,-53,1
160810.00,160826.171144,-53,1
160810.00,160826.173593,-53,1
160810.00,160826.176054,-53,1
160810.00,160826.178363,-53,1
160810.00,160826.180762,-53,1
