-72.006,-80.263,2012-09-18 11:41:53.828000
-72.346,-84.69,2012-09-18 11:41:54.125000
-71.606,-83.939,2012-09-18 11:41:54.406000
-72.011,-86.881,2012-09-18 11:41:54.703000
-71.979,-84.681,2012-09-18 11:41:55
-89.809,-83.974,2012-09-18 11:41:55.281000
-73.483,-84.634,2012-09-18 11:41:55.578000
-67.34,-83.378,2012-09-18 11:41:55.875000
-67.655,-84.434,2012-09-18 11:41:56.171000
-67.746,-83.672,2012-09-18 11:41:56.453000
-67.612,-86.135,2012-09-18 11:41:56.734000
-67.83,-58.807,2012-09-18 11:41:57.031000
-67.965,-83.774,2012-09-18 11:41:57.328000
-67.666,-84.387,2012-09-18 11:41:57.609000
-67.709,-85.309,2012-09-18 11:41:57.906000
-67.452,-47.058,2012-09-18 11:41:58.203000
-67.7,-81.611,2012-09-18 11:41:58.484000
-67.793,-84.401,2012-09-18 11:41:58.765000
-68.063,-86.053,2012-09-18 11:41:59.031000
-67.591,-85.294,2012-09-18 11:41:59.359000
-68.039,-85.514,2012-09-18 11:41:59.640000
-67.407,-84.617,2012-09-18 11:41:59.921000
-67.668,-85.201,2012-09-18 11:42:00.250000
-68.154,-82.593,2012-09-18 11:42:00.515000
-67.873,-84.972,2012-09-18 11:42:00.796000
-68.063,-87.236,2012-09-18 11:42:01.109000
-67.846,-85.162,2012-09-18 11:42:01.390000
-68.175,-58.962,2012-09-18 11:42:01.671000
-68.159,-86.024,2012-09-18 11:42:01.953000
-68.09,-84.608,2012-09-18 11:42:02.250000
-67.964,-85.621,2012-09-18 11:42:02.531000
-67.967,-86.331,2012-09-18 11:42:02.828000
-72.074,-46.685,2012-09-18 11:42:03.140000
-72.291,-85.252,2012-09-18 11:42:03.421000
-71.878,-84.97,2012-09-18 11:42:03.718000
-72.207,-84.994,2012-09-18 11:42:04
-71.874,-85.669,2012-09-18 11:42:04.296000
-71.248,-86.475,2012-09-18 11:42:04.593000
-71.898,-84.031,2012-09-18 11:42:04.875000
-72.091,-82.257,2012-09-18 11:42:05.171000
-72.353,-85.192,2012-09-18 11:42:05.468000
-72.074,-85.656,2012-09-18 11:42:05.750000
-72.232,-84.26,2012-09-18 11:42:06.046000
-71.443,-82.357,2012-09-18 11:42:06.343000
-86.292,-58.063,2012-09-18 11:42:06.625000
-71.503,-87.525,2012-09-18 11:42:06.906000
-72.035,-87.643,2012-09-18 11:42:07.218000
-71.284,-85.454,2012-09-18 11:42:07.500000
-72.111,-86.45,2012-09-18 11:42:07.781000
-71.074,-47.761,2012-09-18 11:42:08.078000
-71.461,-86.148,2012-09-18 11:42:08.375000
-70.721,-85.475,2012-09-18 11:42:08.656000
-71.359,-85.526,2012-09-18 11:42:08.953000
-71.164,-86.134,2012-09-18 11:42:09.250000
-71.073,-84.388,2012-09-18 11:42:09.531000
-71.683,-85.618,2012-09-18 11:42:09.843000
-70.719,-83.123,2012-09-18 11:42:10.140000
-71.238,-83.226,2012-09-18 11:42:10.437000
-71.728,-85.619,2012-09-18 11:42:10.718000
-70.831,-84.733,2012-09-18 11:42:11
-71.215,-57.278,2012-09-18 11:42:11.312000
-85.619,-83.641,2012-09-18 11:42:11.593000
-88.4,-85.315,2012-09-18 11:42:11.875000
-71.193,-87.591,2012-09-18 11:42:12.187000
-71.433,-85.144,2012-09-18 11:42:12.468000
-71.468,-47.474,2012-09-18 11:42:12.765000
-72.681,-85.81,2012-09-18 11:42:13.046000
-71.599,-84.586,2012-09-18 11:42:13.343000
-70.793,-86.031,2012-09-18 11:42:13.640000
-71.354,-87.671,2012-09-18 11:42:13.921000
-71.434,-87.291,2012-09-18 11:42:14.218000
-88.327,-85.185,2012-09-18 11:42:14.515000
-89,-88.271,2012-09-18 11:42:14.796000
-87.303,-87.311,2012-09-18 11:42:15.078000
-89.337,-84.609,2012-09-18 11:42:15.406000
-87.731,-87.108,2012-09-18 11:42:15.703000
-88.329,-88.043,2012-09-18 11:42:16.015000
-87.189,-56.858,2012-09-18 11:42:16.328000
-86.123,-84.675,2012-09-18 11:42:16.609000
-89.18,-86.115,2012-09-18 11:42:16.906000
-87.278,-86.14,2012-09-18 11:42:17.187000
-86.037,-47.412,2012-09-18 11:42:17.500000
-86.871,-87.042,2012-09-18 11:42:17.781000
-89.852,-85.945,2012-09-18 11:42:18.062000
-87.046,-87.806,2012-09-18 11:42:18.359000
-87.829,-83.861,2012-09-18 11:42:18.656000
-90.861,-82.681,2012-09-18 11:42:18.937000
-87.862,-80.834,2012-09-18 11:42:19.234000
-87.127,-84.29,2012-09-18 11:42:19.531000
-86.466,-85.077,2012-09-18 11:42:19.828000
-89.522,-85.079,2012-09-18 11:42:20.109000
-87.797,-84.108,2012-09-18 11:42:20.406000
-86.624,-84.427,2012-09-18 11:42:20.703000
-91.325,-57.034,2012-09-18 11:42:20.984000
-87.672,-83.982,2012-09-18 11:42:21.281000
-87.429,-84.181,2012-09-18 11:42:21.578000
-86.734,-83.962,2012-09-18 11:42:21.875000
-88.462,-83.935,2012-09-18 11:42:22.156000
-87.006,-47.245,2012-09-18 11:42:22.453000
-86.951,-84.994,2012-09-18 11:42:22.750000
-85.508,-85.336,2012-09-18 11:42:23.031000
-87.865,-85.28,2012-09-18 11:42:23.328000
-87.982,-84.507,2012-09-18 11:42:23.625000
-85.918,-86.004,2012-09-18 11:42:23.906000
-88.516,-84.547,2012-09-18 11:42:24.203000
-86.217,-79.628,2012-09-18 11:42:24.500000
-88.03,-85.976,2012-09-18 11:42:24.781000
-89.564,-86.426,2012-09-18 11:42:25.078000
-89.808,-86.843,2012-09-18 11:42:25.359000
-88.484,-85.461,2012-09-18 11:42:25.671000
-86.364,-58.771,2012-09-18 11:42:25.953000
-88.193,-84.58,2012-09-18 11:42:26.250000
-71.836,-83.954,2012-09-18 11:42:26.531000
-71.417,-86.059,2012-09-18 11:42:26.828000
-71.159,-84.963,2012-09-18 11:42:27.109000
-87.655,-47.404,2012-09-18 11:42:27.406000
-89.325,-84.704,2012-09-18 11:42:27.703000
-86.26,-85.94,2012-09-18 11:42:28
-88.579,-84.959,2012-09-18 11:42:28.281000
-90.834,-84.523,2012-09-18 11:42:28.578000
-88.918,-84.19,2012-09-18 11:42:28.875000
-89.083,-85.615,2012-09-18 11:42:29.156000
-87.807,-85.313,2012-09-18 11:42:29.437000
-88.565,-87.443,2012-09-18 11:42:29.750000
-88.301,-85.104,2012-09-18 11:42:30.046000
-88.495,-88.395,2012-09-18 11:42:30.343000
-92.233,-57.881,2012-09-18 11:42:30.640000
-90.716,-87.515,2012-09-18 11:42:30.937000
-89.235,-87.028,2012-09-18 11:42:31.234000
-88.391,-82.846,2012-09-18 11:42:31.515000
-90.174,-86.333,2012-09-18 11:42:31.812000
-88.082,-47.301,2012-09-18 11:42:32.109000
-71.784,-86.909,2012-09-18 11:42:32.390000
-71.956,-86.07,2012-09-18 11:42:32.687000
-72.037,-85.659,2012-09-18 11:42:32.984000
-89.449,-85.791,2012-09-18 11:42:33.265000
-88.16,-85.647,2012-09-18 11:42:33.546000
-88.722,-84.398,2012-09-18 11:42:33.859000
-89.65,-85.148,2012-09-18 11:42:34.140000
-87.866,-87.024,2012-09-18 11:42:34.421000
-88.304,-87.925,2012-09-18 11:42:34.718000
-89.677,-86.484,2012-09-18 11:42:35.015000
-89.701,-86.217,2012-09-18 11:42:35.312000
-86.277,-55.746,2012-09-18 11:42:35.593000
-89.582,-85.112,2012-09-18 11:42:35.890000
-88.317,-85.112,2012-09-18 11:42:36.187000
-88.565,-85.677,2012-09-18 11:42:36.468000
-88.54,-86.844,2012-09-18 11:42:36.765000
-85.845,-46.923,2012-09-18 11:42:37.062000
-88.343,-85.98,2012-09-18 11:42:37.343000
-85.251,-84.093,2012-09-18 11:42:37.625000
-88.122,-83.063,2012-09-18 11:42:37.937000
-87.817,-84.762,2012-09-18 11:42:38.218000
-88.311,-83.677,2012-09-18 11:42:38.515000
-87.441,-82.172,2012-09-18 11:42:38.796000
-88.076,-83.428,2012-09-18 11:42:39.093000
-87.746,-82.873,2012-09-18 11:42:39.375000
-87.18,-85.819,2012-09-18 11:42:39.656000
-88.819,-87.696,2012-09-18 11:42:39.953000
-85.129,-83.594,2012-09-18 11:42:40.250000
-84.342,-84.091,2012-09-18 11:42:40.531000
-89.388,-82.025,2012-09-18 11:42:40.828000
-85.432,-83.705,2012-09-18 11:42:41.125000
-88.301,-83.671,2012-09-18 11:42:41.421000
-89.277,-46.913,2012-09-18 11:42:41.703000
-87.827,-81.59,2012-09-18 11:42:42
-87.874,-81.993,2012-09-18 11:42:42.296000
-85.772,-80.816,2012-09-18 11:42:42.578000
-90.052,-83.534,2012-09-18 11:42:42.875000
-88.942,-80.669,2012-09-18 11:42:43.171000
-89.723,-82.421,2012-09-18 11:42:43.453000
-88.469,-86.364,2012-09-18 11:42:43.750000
-86.601,-82.46,2012-09-18 11:42:44.046000
-86.607,-81.285,2012-09-18 11:42:44.328000
-87.209,-82.183,2012-09-18 11:42:44.625000
-87.173,-79.114,2012-09-18 11:42:44.921000
-88.155,-48.564,2012-09-18 11:42:45.218000
-88.87,-80.246,2012-09-18 11:42:45.515000
-86.122,-84.166,2012-09-18 11:42:45.796000
-89.117,-82.838,2012-09-18 11:42:46.140000
-86.717,-85.492,2012-09-18 11:42:46.421000
-86.023,-45.108,2012-09-18 11:42:46.703000
-88.131,-85.532,2012-09-18 11:42:47
-88.142,-84.522,2012-09-18 11:42:47.296000
-89.267,-84.975,2012-09-18 11:42:47.578000
-87.089,-84.168,2012-09-18 11:42:47.875000
-88.853,-84.442,2012-09-18 11:42:48.171000
-84.479,-85.608,2012-09-18 11:42:48.453000
-87.435,-80.868,2012-09-18 11:42:48.750000
-89.322,-86.945,2012-09-18 11:42:49.046000
-87.22,-86.049,2012-09-18 11:42:49.343000
-87.939,-86.659,2012-09-18 11:42:49.625000
-88.025,-87.135,2012-09-18 11:42:49.906000
-87.316,-85.395,2012-09-18 11:42:50.218000
-88.667,-84.665,2012-09-18 11:42:50.500000
-89.991,-87.287,2012-09-18 11:42:50.781000
-88.66,-86.538,2012-09-18 11:42:51.078000
-88.317,-46.855,2012-09-18 11:42:51.375000
-88.603,-89.526,2012-09-18 11:42:51.656000
-87.539,-86.298,2012-09-18 11:42:51.953000
-89.02,-85.182,2012-09-18 11:42:52.250000
-85.782,-81.609,2012-09-18 11:42:52.531000
-88.366,-82.093,2012-09-18 11:42:52.828000
-87.642,-82.718,2012-09-18 11:42:53.125000
-86.659,-85.742,2012-09-18 11:42:53.421000
-87.695,-84.712,2012-09-18 11:42:53.703000
-86.597,-85.343,2012-09-18 11:42:53.984000
-88.871,-82.117,2012-09-18 11:42:54.250000
-89.977,-78.519,2012-09-18 11:42:54.578000
-90.013,-57.887,2012-09-18 11:42:54.859000
-87.319,-80.131,2012-09-18 11:42:55.156000
-87.025,-78.664,2012-09-18 11:42:55.453000
-87.434,-78.04,2012-09-18 11:42:55.734000
-88.465,-78.485,2012-09-18 11:42:56
-86.178,-47.818,2012-09-18 11:42:56.328000
-88.097,-79.249,2012-09-18 11:42:56.609000
-87.114,-79.898,2012-09-18 11:42:56.890000
-87.858,-80.518,2012-09-18 11:42:57.187000
-87.121,-79.816,2012-09-18 11:42:57.484000
-88.291,-80.965,2012-09-18 11:42:57.765000
-89.103,-80.362,2012-09-18 11:42:58.062000
-87.253,-84.308,2012-09-18 11:42:58.375000
-88.495,-84.902,2012-09-18 11:42:58.656000
-87.321,-85.376,2012-09-18 11:42:58.937000
-86.84,-84.039,2012-09-18 11:42:59.234000
-85.698,-83.627,2012-09-18 11:42:59.531000
-90.178,-70.744,2012-09-18 11:42:59.812000
-88.424,-83.719,2012-09-18 11:43:00.109000
-87.865,-86.349,2012-09-18 11:43:00.437000
-87.885,-88.515,2012-09-18 11:43:00.718000
-87.551,-47.189,2012-09-18 11:43:01
-89.647,-85.275,2012-09-18 11:43:01.296000
-85.667,-86.805,2012-09-18 11:43:01.593000
-87.704,-85.033,2012-09-18 11:43:01.875000
-88.055,-85.318,2012-09-18 11:43:02.171000
-89.034,-84.659,2012-09-18 11:43:02.468000
-87.58,-83.942,2012-09-18 11:43:02.765000
-88.777,-84.793,2012-09-18 11:43:03.046000
-88.507,-83.266,2012-09-18 11:43:03.343000
-88.006,-85.168,2012-09-18 11:43:03.640000
-88.068,-86.353,2012-09-18 11:43:03.937000
-85.603,-89.205,2012-09-18 11:43:04.218000
-88.364,-52.568,2012-09-18 11:43:04.531000
-91.371,-86.534,2012-09-18 11:43:04.812000
-84.802,-83.279,2012-09-18 11:43:05.093000
-88.335,-86.991,2012-09-18 11:43:05.390000
-87.773,-85.927,2012-09-18 11:43:05.687000
-88.735,-46.288,2012-09-18 11:43:05.984000
-87.536,-87.203,2012-09-18 11:43:06.265000
-89.282,-82.841,2012-09-18 11:43:06.578000
-88.426,-83.269,2012-09-18 11:43:06.859000
-86.255,-82.788,2012-09-18 11:43:07.140000
-88.695,-83.981,2012-09-18 11:43:07.437000
-88.525,-87.314,2012-09-18 11:43:07.734000
-86.439,-85.169,2012-09-18 11:43:08.015000
-85.439,-84.404,2012-09-18 11:43:08.312000
-88.212,-83.352,2012-09-18 11:43:08.609000
-85.848,-84.196,2012-09-18 11:43:08.906000
-90.492,-83.892,2012-09-18 11:43:09.187000
-87.197,-49.043,2012-09-18 11:43:09.500000
-87.71,-82.707,2012-09-18 11:43:09.796000
-90.279,-85.036,2012-09-18 11:43:10.078000
-86.97,-86.116,2012-09-18 11:43:10.375000
-86.614,-44.34,2012-09-18 11:43:10.671000
-86.599,-85.105,2012-09-18 11:43:10.968000
-87.374,-84.601,2012-09-18 11:43:11.250000
-88.752,-85.498,2012-09-18 11:43:11.562000
-88.308,-86.212,2012-09-18 11:43:11.843000
-86.238,-85.844,2012-09-18 11:43:12.140000
-89.772,-84.63,2012-09-18 11:43:12.421000
-87.051,-85.294,2012-09-18 11:43:12.734000
-87.024,-84.882,2012-09-18 11:43:13.015000
-88.494,-83.696,2012-09-18 11:43:13.312000
-87.761,-86.288,2012-09-18 11:43:13.609000
-90.065,-85.72,2012-09-18 11:43:13.906000
-86.637,-51.204,2012-09-18 11:43:14.203000
-86.034,-82.978,2012-09-18 11:43:14.484000
-86.526,-84.094,2012-09-18 11:43:14.781000
-88.727,-84.301,2012-09-18 11:43:15.078000
-86.002,-86.726,2012-09-18 11:43:15.359000
-90.764,-46.576,2012-09-18 11:43:15.671000
-87.689,-85.296,2012-09-18 11:43:15.968000
-85.359,-83.563,2012-09-18 11:43:16.281000
-87.884,-84.034,2012-09-18 11:43:16.578000
-88.051,-84.355,2012-09-18 11:43:16.875000
-88.304,-84.001,2012-09-18 11:43:17.171000
-88.3,-84.298,2012-09-18 11:43:17.453000
-88.682,-84.763,2012-09-18 11:43:17.750000
-89.08,-83.663,2012-09-18 11:43:18.046000
-90.486,-85.359,2012-09-18 11:43:18.328000
-88.753,-83.317,2012-09-18 11:43:18.625000
-87.367,-51.984,2012-09-18 11:43:18.921000
-90.626,-83.905,2012-09-18 11:43:19.218000
-85.405,-85.446,2012-09-18 11:43:19.500000
-87.086,-84.944,2012-09-18 11:43:19.796000
-87.639,-84.087,2012-09-18 11:43:20.093000
-89.142,-45.201,2012-09-18 11:43:20.375000
-86.461,-85.559,2012-09-18 11:43:20.671000
-86.859,-85.22,2012-09-18 11:43:20.968000
-89.004,-84.765,2012-09-18 11:43:21.265000
-88.16,-86.36,2012-09-18 11:43:21.546000
-88.936,-85.333,2012-09-18 11:43:21.843000
-88.051,-85.669,2012-09-18 11:43:22.140000
-89.572,-87.171,2012-09-18 11:43:22.421000
-89.435,-87.212,2012-09-18 11:43:22.703000
-89.669,-85.155,2012-09-18 11:43:23.015000
-88.535,-78.139,2012-09-18 11:43:23.312000
-87.639,-75.591,2012-09-18 11:43:23.593000
-88.714,-45.111,2012-09-18 11:43:23.890000
-87.207,-72.722,2012-09-18 11:43:24.187000
-88.456,-73.917,2012-09-18 11:43:24.484000
-87.163,-73.549,2012-09-18 11:43:24.765000
-89.46,-73.91,2012-09-18 11:43:25.062000
-87.853,-45.384,2012-09-18 11:43:25.359000
-88.159,-74.223,2012-09-18 11:43:25.640000
-89.765,-71.239,2012-09-18 11:43:25.953000
-87.325,-70.565,2012-09-18 11:43:26.250000
-86.094,-72.092,2012-09-18 11:43:26.531000
-89.445,-74.026,2012-09-18 11:43:26.812000
-88.013,-72.917,2012-09-18 11:43:27.125000
-86.753,-73.463,2012-09-18 11:43:27.406000
-87.398,-74.379,2012-09-18 11:43:27.703000
-87.687,-75.017,2012-09-18 11:43:28
-86.536,-77.574,2012-09-18 11:43:28.296000
-88.026,-54.76,2012-09-18 11:43:28.578000
-89.635,-75.113,2012-09-18 11:43:28.859000
-88.462,-85.229,2012-09-18 11:43:29.171000
-91.131,-85.941,2012-09-18 11:43:29.453000
-89.173,-85.496,2012-09-18 11:43:29.734000
-88.967,-46.858,2012-09-18 11:43:30.031000
-92.954,-84.229,2012-09-18 11:43:30.343000
-89.753,-83.091,2012-09-18 11:43:30.640000
-89.539,-85.919,2012-09-18 11:43:30.921000
-87.75,-85.147,2012-09-18 11:43:31.265000
-88.409,-84.547,2012-09-18 11:43:31.562000
-88.917,-84.515,2012-09-18 11:43:31.843000
-88.248,-82.922,2012-09-18 11:43:32.140000
-85.469,-81.709,2012-09-18 11:43:32.437000
-85.939,-82.392,2012-09-18 11:43:32.718000
-89.207,-84.724,2012-09-18 11:43:32.984000
-88.774,-83.587,2012-09-18 11:43:33.296000
-89.045,-54.492,2012-09-18 11:43:33.578000
-89.575,-83.324,2012-09-18 11:43:33.859000
-89.639,-85.748,2012-09-18 11:43:34.156000
-86.608,-86.586,2012-09-18 11:43:34.453000
-88.147,-84.499,2012-09-18 11:43:34.734000
-87.331,-45.077,2012-09-18 11:43:35.015000
-88.869,-83.114,2012-09-18 11:43:35.328000
-90.417,-84.194,2012-09-18 11:43:35.625000
-86.84,-84.026,2012-09-18 11:43:35.906000
-91.028,-85.006,2012-09-18 11:43:36.218000
-87.395,-86.698,2012-09-18 11:43:36.515000
-88.055,-85.847,2012-09-18 11:43:36.796000
-87.235,-83.758,2012-09-18 11:43:37.078000
-88.973,-83.616,2012-09-18 11:43:37.390000
-86.501,-77.978,2012-09-18 11:43:37.671000
-86.927,-84.465,2012-09-18 11:43:37.953000
-88.967,-56.868,2012-09-18 11:43:38.265000
-87.2,-83.787,2012-09-18 11:43:38.546000
-89.001,-83.421,2012-09-18 11:43:38.828000
-90.105,-83.931,2012-09-18 11:43:39.125000
-87.818,-84.282,2012-09-18 11:43:39.437000
-89.875,-45.051,2012-09-18 11:43:39.718000
-89.115,-85.194,2012-09-18 11:43:40
-87.908,-83.224,2012-09-18 11:43:40.296000
-90.928,-85.804,2012-09-18 11:43:40.593000
-86.045,-83.302,2012-09-18 11:43:40.875000
-86.577,-83.842,2012-09-18 11:43:41.171000
-89.514,-85.817,2012-09-18 11:43:41.468000
-88.16,-86.617,2012-09-18 11:43:41.765000
-87.753,-86.195,2012-09-18 11:43:42.046000
-89.84,-88.884,2012-09-18 11:43:42.343000
-90.59,-84.921,2012-09-18 11:43:42.640000
-90.025,-87.657,2012-09-18 11:43:42.921000
-86.637,-58.009,2012-09-18 11:43:43.203000
-86.721,-87.191,2012-09-18 11:43:43.515000
-87.979,-86.212,2012-09-18 11:43:43.796000
-90.007,-85.191,2012-09-18 11:43:44.078000
-88.898,-87.197,2012-09-18 11:43:44.375000
-72.449,-44.916,2012-09-18 11:43:44.671000
-70.73,-88.009,2012-09-18 11:43:44.953000
-71.157,-86.814,2012-09-18 11:43:45.234000
-89.786,-85.551,2012-09-18 11:43:45.546000
-89.642,-85.932,2012-09-18 11:43:45.843000
-89.07,-85.047,2012-09-18 11:43:46.140000
-88.896,-85.03,2012-09-18 11:43:46.453000
-92.297,-86.807,2012-09-18 11:43:46.765000
-90.109,-84.602,2012-09-18 11:43:47.046000
-86.785,-86.617,2012-09-18 11:43:47.328000
-86.251,-86.372,2012-09-18 11:43:47.593000
-87.973,-56.896,2012-09-18 11:43:47.921000
-89.669,-88.301,2012-09-18 11:43:48.203000
-88.96,-84.867,2012-09-18 11:43:48.500000
-87.023,-81.748,2012-09-18 11:43:48.781000
-89.608,-85.578,2012-09-18 11:43:49.078000
-87.63,-47.115,2012-09-18 11:43:49.359000
-89.373,-85.748,2012-09-18 11:43:49.671000
-90.474,-85.001,2012-09-18 11:43:49.953000
-88.793,-85.559,2012-09-18 11:43:50.250000
-70.824,-86.352,2012-09-18 11:43:50.546000
-70.643,-87.565,2012-09-18 11:43:50.843000
-70.648,-83.272,2012-09-18 11:43:51.125000
-88.004,-85.991,2012-09-18 11:43:51.421000
-88.187,-86.923,2012-09-18 11:43:51.718000
-88.403,-84.706,2012-09-18 11:43:52
-86.626,-85.988,2012-09-18 11:43:52.281000
-90.933,-87.044,2012-09-18 11:43:52.578000
-87.067,-54.924,2012-09-18 11:43:52.875000
-87.434,-87.14,2012-09-18 11:43:53.171000
-89.382,-86.843,2012-09-18 11:43:53.453000
-88.982,-84.923,2012-09-18 11:43:53.750000
-90.448,-85.121,2012-09-18 11:43:54.031000
-90.676,-46.816,2012-09-18 11:43:54.328000
-89.863,-87.409,2012-09-18 11:43:54.625000
-91.483,-75.47,2012-09-18 11:43:54.906000
-88.206,-74.759,2012-09-18 11:43:55.203000
-89.742,-75.458,2012-09-18 11:43:55.484000
-89.832,-74.71,2012-09-18 11:43:55.796000
-86.985,-75.271,2012-09-18 11:43:56.078000
-88.028,-75.032,2012-09-18 11:43:56.359000
-90.648,-75.243,2012-09-18 11:43:56.656000
-87.553,-75.14,2012-09-18 11:43:56.953000
-87.954,-74.599,2012-09-18 11:43:57.234000
-89.902,-74.572,2012-09-18 11:43:57.515000
-87.599,-75.312,2012-09-18 11:43:57.828000
-89.538,-83.082,2012-09-18 11:43:58.109000
-92.653,-78.968,2012-09-18 11:43:58.390000
-90.247,-74.042,2012-09-18 11:43:58.687000
-89.089,-47.235,2012-09-18 11:43:58.984000
-89.238,-74.006,2012-09-18 11:43:59.265000
-88.229,-73.604,2012-09-18 11:43:59.562000
-87.823,-72.474,2012-09-18 11:43:59.859000
-87.518,-72.527,2012-09-18 11:44:00.156000
-88.375,-79.374,2012-09-18 11:44:00.437000
-87.743,-72.712,2012-09-18 11:44:00.750000
-87.052,-73.286,2012-09-18 11:44:01.046000
-90.086,-72.761,2012-09-18 11:44:01.328000
