-84.659,-75.115,104317.781000
-88.124,-74.778,104318.125000
-87.195,-74.453,104318.406000
-87.988,-74.689,104318.734000
-84.422,-75.48,104319.015000
-84.256,-74.352,104319.312000
-83.569,-74.843,104319.625000
-83.452,-74.329,104319.921000
-81.932,-73.94,104320.218000
-85.42,-74.603,104320.515000
-84.719,-74.51,104320.828000
-87.591,-74.306,104321.125000
-88.455,-74.796,104321.421000
-85.051,-74.825,104321.718000
-86.184,-44.476,104322.031000
-84.173,-75.105,104322.312000
-82.797,-75.62,104322.609000
-85.522,-70.196,104322.921000
-88.749,-70.972,104323.218000
-86.492,-69.563,104323.515000
-83.475,-70.172,104323.828000
-84.319,-70.383,104324.140000
-87.198,-69.536,104324.421000
-87.815,-70.734,104324.734000
-86.787,-69.021,104325.062000
-88.7,-67.937,104325.359000
-85.095,-46.33,104325.640000
-84.764,-69.124,104325.984000
-86.032,-68.263,104326.296000
-87.395,-67.184,104326.578000
-88.174,-44.896,104326.890000
-84.782,-68.445,104327.203000
-86.581,-68.409,104327.484000
-85.752,-67.647,104327.765000
-85.684,-73.791,104328.109000
-85.609,-74.646,104328.390000
-86.91,-73.907,104328.671000
-86,-74.279,104328.984000
-85.155,-73.534,104329.296000
-85.628,-73.171,104329.578000
-84.815,-72.581,104329.875000
-84.727,-74.312,104330.203000
-86.281,-50.944,104330.484000
-86.894,-83.837,104330.781000
-89.613,-84.862,104331.093000
-87.297,-81.736,104331.390000
-87.727,-44.479,104331.687000
-89.553,-77.708,104331.968000
-86.007,-78.521,104332.296000
-86.405,-78.415,104332.593000
-82.275,-81.002,104332.875000
-82.559,-80.206,104333.187000
-85.512,-80.005,104333.500000
-85.203,-79.94,104333.781000
-89.335,-80.71,104334.078000
-91.334,-79.002,104334.406000
-85.607,-79.476,104334.687000
-85.654,-79.196,104334.984000
-87.328,-49.194,104335.296000
-87.162,-80.001,104335.593000
-89.881,-78.398,104335.890000
-86.922,-78.199,104336.187000
-86.126,-44.87,104336.500000
-87.256,-82.204,104336.796000
-89.672,-82.341,104337.093000
-87.339,-83.198,104337.406000
-87.472,-82.4,104337.703000
-86.767,-73.672,104338
-87.775,-72.36,104338.296000
-85.784,-72.93,104338.609000
-85.541,-71.908,104338.906000
-87.04,-73.221,104339.203000
-84.398,-72.112,104339.515000
-87.822,-73.082,104339.828000
-83.014,-48.794,104340.125000
-84.924,-73.858,104340.421000
-83.7,-82.694,104340.750000
-83.884,-73.589,104341.031000
-86.026,-44.78,104341.328000
-84.627,-73.164,104341.640000
-84.165,-72.619,104341.937000
-83.224,-72.287,104342.234000
-83.442,-83.533,104342.531000
-85.246,-83.766,104342.843000
-85.084,-72.875,104343.140000
-84.29,-73.373,104343.437000
-83.552,-72.435,104343.750000
-83.285,-72.805,104344.062000
-84.188,-72.85,104344.343000
-85.229,-73.572,104344.640000
-82.508,-48.637,104344.953000
-84.405,-72.91,104345.250000
-84.158,-72.594,104345.546000
-83.767,-73.711,104345.859000
-80.98,-44.5,104346.156000
-83.298,-73.54,104346.453000
-82.726,-73.377,104346.734000
-82.417,-73.754,104347.062000
-85.341,-73.898,104347.359000
-85.598,-72.929,104347.640000
-84.681,-73.681,104347.953000
-85.525,-84.37,104348.265000
-81.323,-86.233,104348.546000
-85.764,-85.759,104348.843000
-84.172,-85.938,104349.171000
-85.214,-81.847,104349.453000
-86.498,-49.179,104349.750000
-86.608,-70.98,104350.062000
-88,-71.717,104350.375000
-87.908,-71.925,104350.656000
-86.569,-45.749,104350.953000
-89.817,-70.579,104351.281000
-87.815,-70.815,104351.562000
-89.076,-72.234,104351.859000
-86.689,-70.681,104352.171000
-89.507,-74.868,104352.468000
-88.725,-72.588,104352.765000
-81.777,-71.307,104353.062000
-84.305,-71.751,104353.375000
-86.012,-71.309,104353.671000
-86.968,-70.848,104353.953000
-87.139,-72.294,104354.265000
-90.408,-55.714,104354.578000
-83.277,-72.964,104354.890000
-90.811,-72.663,104355.187000
-87.006,-72.187,104355.500000
-90.093,-47.205,104355.796000
-88.166,-72.644,104356.078000
-86.953,-72.553,104356.421000
-85.164,-72.814,104356.718000
-85.113,-73.011,104357.015000
-86.067,-72.423,104357.312000
-90.863,-72.229,104357.625000
-84.817,-73.26,104357.921000
-86.997,-74.087,104358.218000
-87.968,-73.719,104358.515000
-87.038,-74.034,104358.828000
-87.36,-74.217,104359.109000
-84.647,-54.898,104359.406000
-88.087,-73.72,104359.734000
-85.601,-72.597,104400.015000
-87.633,-73.637,104400.312000
-86.694,-46.304,104400.609000
-88.619,-73.314,104400.921000
-86.721,-85.585,104401.203000
-83.872,-86.062,104401.500000
-84.608,-83.926,104401.828000
-87.616,-83.986,104402.109000
-85.419,-85.732,104402.406000
-82.989,-84.008,104402.718000
-86.348,-83.248,104403.015000
-88.276,-82.847,104403.312000
-87.38,-82.676,104403.593000
-86.03,-84.441,104403.921000
-84.911,-53.768,104404.218000
-87.664,-73.421,104404.500000
-86.964,-72.825,104404.812000
-86.623,-73.742,104405.109000
-88.88,-73.969,104405.406000
-85.373,-74.248,104405.687000
-84.46,-73.801,104406.015000
-89.467,-73.269,104406.312000
-87.188,-73.558,104406.593000
-85.154,-74.412,104406.906000
-88.455,-74.119,104407.218000
-83.222,-73.245,104407.500000
-89.658,-73.91,104407.796000
-87.537,-74.283,104408.125000
-88.147,-84.162,104408.406000
-88.817,-85.942,104408.687000
-87.397,-55.376,104409
-86.043,-86.01,104409.312000
-85.018,-83.364,104409.593000
-85.627,-84.882,104409.906000
-87.09,-83.664,104410.234000
-86.087,-86.251,104410.515000
-87.607,-84.887,104410.812000
-85.9,-81.638,104411.125000
-86.497,-82.848,104411.437000
-87.59,-83.623,104411.734000
-86.447,-84.672,104412.015000
-83.867,-74.634,104412.343000
-86.37,-74.196,104412.640000
-85.337,-74.217,104412.921000
-85.468,-73.919,104413.234000
-88.516,-74.025,104413.546000
-87.925,-55.415,104413.828000
-88.7,-73.728,104414.125000
-87.445,-74.401,104414.437000
-86.486,-74.083,104414.734000
-84.389,-74.534,104415.015000
-87.357,-47.215,104415.328000
-85.341,-74.151,104415.640000
-87.662,-85.66,104415.921000
